origin_state,origin_name,destination_state,destination_name,tons_2024,value_2024,tmiles_2024
54,West Virginia,23,Maine,28.382174,66.271903,24.096759
16,Idaho,24,Maryland,28.283130,45.889106,66.087167
24,Maryland,32,Nevada,28.232546,170.980246,67.645410
47,Tennessee,23,Maine,28.181757,86.638525,35.598113
36,New York,11,District of Columbia,28.008798,139.081012,9.356751
54,West Virginia,20,Kansas,27.973650,95.799436,25.914427
22,Louisiana,38,North Dakota,27.666615,81.565904,42.371387
04,Arizona,21,Kentucky,27.537593,222.082704,51.034104
32,Nevada,27,Minnesota,27.525822,111.650765,42.122924
18,Indiana,30,Montana,27.445849,88.600324,39.566295
53,Washington,45,South Carolina,27.391444,263.942077,77.802346
38,North Dakota,51,Virginia,27.366964,39.960054,40.753443
40,Oklahoma,46,South Dakota,27.330578,55.962162,18.839134
53,Washington,22,Louisiana,27.326689,160.017828,68.102341
23,Maine,45,South Carolina,27.312902,96.200120,31.119253
33,New Hampshire,41,Oregon,27.301928,50.963063,83.898852
17,Illinois,11,District of Columbia,27.263517,226.783233,21.668005
46,South Dakota,04,Arizona,27.168650,143.078766,39.846590
10,Delaware,29,Missouri,26.842523,94.772557,26.173515
13,Georgia,44,Rhode Island,26.718921,117.676901,30.386714
49,Utah,01,Alabama,26.621981,299.395470,48.438390
46,South Dakota,12,Florida,26.498660,139.667485,43.396286
30,Montana,04,Arizona,26.474782,46.942393,32.162186
27,Minnesota,54,West Virginia,26.342827,154.469591,27.031101
53,Washington,46,South Dakota,26.314259,80.420133,33.213621
31,Nebraska,44,Rhode Island,26.269601,74.800839,40.735326
26,Michigan,16,Idaho,26.268604,263.247253,48.573946
30,Montana,19,Iowa,26.232076,25.617172,24.506453
46,South Dakota,34,New Jersey,26.208669,161.210655,38.799440
42,Pennsylvania,38,North Dakota,26.184400,191.481208,41.169304
41,Oregon,56,Wyoming,26.160854,146.361989,24.111102
21,Kentucky,44,Rhode Island,26.044753,83.772970,25.797553
01,Alabama,16,Idaho,26.029328,93.417522,51.059083
10,Delaware,23,Maine,25.891054,84.059140,15.661958
56,Wyoming,45,South Carolina,25.884242,5.790755,47.298419
45,South Carolina,11,District of Columbia,25.825303,216.495914,11.943592
32,Nevada,22,Louisiana,25.740737,62.120367,49.123999
23,Maine,10,Delaware,25.624834,7.464979,13.732851
32,Nevada,38,North Dakota,25.615864,24.494883,37.399679
42,Pennsylvania,46,South Dakota,25.562086,304.287589,35.344327
41,Oregon,21,Kentucky,25.530375,160.906242,59.781564
46,South Dakota,28,Mississippi,25.400292,61.858097,28.629570
40,Oklahoma,09,Connecticut,25.276541,117.862449,38.496531
26,Michigan,23,Maine,25.163063,231.362119,24.548673
41,Oregon,01,Alabama,25.096120,168.187104,63.394832
32,Nevada,35,New Mexico,25.081157,107.056948,18.541476
04,Arizona,05,Arkansas,24.920726,130.912236,33.048456
50,Vermont,05,Arkansas,24.823509,8.026795,36.620383
09,Connecticut,32,Nevada,24.667480,134.591559,67.350480
38,North Dakota,56,Wyoming,24.559274,37.096576,11.543010
23,Maine,32,Nevada,24.524059,25.005273,74.365702
09,Connecticut,29,Missouri,24.397247,422.063590,28.294174
19,Iowa,54,West Virginia,23.874090,134.346520,19.347047
41,Oregon,38,North Dakota,23.799772,123.292192,30.230880
05,Arkansas,56,Wyoming,23.718205,66.820675,28.587817
33,New Hampshire,40,Oklahoma,23.608627,46.400829,42.169912
50,Vermont,41,Oregon,23.399389,57.457599,71.342563
16,Idaho,05,Arkansas,23.313002,34.419445,40.161973
24,Maryland,49,Utah,23.259292,230.507013,47.969270
26,Michigan,38,North Dakota,23.154131,260.705605,23.463870
25,Massachusetts,20,Kansas,23.072880,99.898810,34.664175
53,Washington,38,North Dakota,23.057789,78.491757,27.017690
23,Maine,27,Minnesota,23.050757,45.283177,37.005853
44,Rhode Island,04,Arizona,23.003766,200.992851,61.630835
29,Missouri,50,Vermont,22.978732,30.934311,30.141836
38,North Dakota,25,Massachusetts,22.966157,62.993865,39.910885
22,Louisiana,32,Nevada,22.928529,181.240143,38.945117
20,Kansas,30,Montana,22.915353,129.250821,27.506381
36,New York,38,North Dakota,22.911105,109.288742,35.684409
33,New Hampshire,29,Missouri,22.845233,87.463832,32.259580
04,Arizona,30,Montana,22.617508,126.706223,28.231707
35,New Mexico,53,Washington,22.527507,34.731236,32.205174
35,New Mexico,26,Michigan,22.443797,40.949620,32.562361
56,Wyoming,36,New York,22.302068,36.252962,44.582857
28,Mississippi,09,Connecticut,22.283225,186.928813,29.349054
48,Texas,33,New Hampshire,22.267248,131.461404,43.283197
05,Arkansas,38,North Dakota,22.103022,50.744232,24.784347
16,Idaho,22,Louisiana,21.887136,34.640080,44.526079
35,New Mexico,13,Georgia,21.863367,55.025546,30.223228
38,North Dakota,22,Louisiana,21.822874,112.608941,31.253636
32,Nevada,40,Oklahoma,21.787773,176.642307,29.686622
10,Delaware,21,Kentucky,21.767682,321.012674,14.039253
49,Utah,22,Louisiana,21.491773,56.217506,37.351581
45,South Carolina,44,Rhode Island,21.425424,107.527949,21.025328
30,Montana,39,Ohio,21.354633,75.576377,33.160635
51,Virginia,16,Idaho,21.310475,107.346517,50.293188
30,Montana,29,Missouri,21.257407,38.983804,26.198955
54,West Virginia,22,Louisiana,21.244793,100.462312,21.204491
05,Arkansas,32,Nevada,21.074122,101.850052,33.176132
09,Connecticut,19,Iowa,21.034690,193.029870,26.579398
34,New Jersey,56,Wyoming,20.884222,142.390944,41.184841
09,Connecticut,53,Washington,20.785131,233.335502,62.127059
32,Nevada,37,North Carolina,20.779871,150.329286,49.096636
33,New Hampshire,47,Tennessee,20.641191,152.914244,23.130058
05,Arkansas,16,Idaho,20.559362,49.778472,33.689396
41,Oregon,45,South Carolina,20.525662,242.964490,57.386228
32,Nevada,31,Nebraska,20.489374,53.985142,23.609157
32,Nevada,20,Kansas,20.470444,184.743390,28.027379
21,Kentucky,56,Wyoming,20.386654,61.515094,26.920043
40,Oklahoma,23,Maine,20.382031,73.129054,37.454483
46,South Dakota,25,Massachusetts,20.369464,118.363928,33.467149
51,Virginia,35,New Mexico,20.195489,219.856347,36.041128
56,Wyoming,33,New Hampshire,20.066314,4.092545,43.636479
35,New Mexico,28,Mississippi,20.065779,43.246108,20.144688
47,Tennessee,56,Wyoming,20.048329,136.032803,30.755912
35,New Mexico,12,Florida,20.027616,120.456612,32.449580
05,Arkansas,54,West Virginia,19.913302,195.609842,16.711564
45,South Carolina,50,Vermont,19.839227,162.905633,19.979432
13,Georgia,56,Wyoming,19.768872,65.779398,33.357306
32,Nevada,36,New York,19.722207,142.128433,49.748109
44,Rhode Island,18,Indiana,19.649203,193.661489,18.341392
44,Rhode Island,55,Wisconsin,19.230480,133.090380,22.860384
44,Rhode Island,29,Missouri,19.213189,124.935008,23.495461
12,Florida,10,Delaware,18.981312,173.500080,19.868620
26,Michigan,44,Rhode Island,18.895979,65.181439,16.462836
38,North Dakota,45,South Carolina,18.814595,29.702112,29.719237
33,New Hampshire,21,Kentucky,18.718581,366.271559,19.174358
45,South Carolina,35,New Mexico,18.686505,245.034466,30.317045
38,North Dakota,05,Arkansas,18.648543,43.662160,21.675718
54,West Virginia,53,Washington,18.594106,127.215867,47.482017
31,Nebraska,50,Vermont,18.575529,47.218148,28.485978
33,New Hampshire,45,South Carolina,18.447617,174.932385,18.719059
22,Louisiana,33,New Hampshire,18.446224,19.307032,31.548027
37,North Carolina,56,Wyoming,18.363019,303.918284,35.120374
20,Kansas,33,New Hampshire,18.341582,67.904299,28.197252
45,South Carolina,16,Idaho,18.248884,82.205861,42.633520
34,New Jersey,35,New Mexico,18.128583,134.995240,36.880400
28,Mississippi,54,West Virginia,18.036703,98.621028,14.727174
09,Connecticut,05,Arkansas,17.827929,120.492062,23.822163
55,Wisconsin,11,District of Columbia,17.814342,34.499921,17.306501
06,California,11,District of Columbia,17.737208,257.229948,49.100427
46,South Dakota,45,South Carolina,17.717129,41.262055,24.207054
08,Colorado,23,Maine,17.704745,72.302423,39.368224
20,Kansas,50,Vermont,17.672170,67.124616,28.546927
13,Georgia,11,District of Columbia,17.614449,314.816827,11.271681
41,Oregon,28,Mississippi,17.601877,121.279671,43.942087
30,Montana,05,Arkansas,17.349777,19.440467,23.718583
55,Wisconsin,56,Wyoming,17.343168,121.808374,17.791587
26,Michigan,50,Vermont,17.339385,151.155119,12.414913
09,Connecticut,31,Nebraska,17.220419,192.108769,25.232880
44,Rhode Island,47,Tennessee,17.161835,130.977673,18.464697
53,Washington,09,Connecticut,17.127001,207.625914,48.279202
12,Florida,46,South Dakota,17.013843,55.960081,28.792225
50,Vermont,45,South Carolina,17.000789,155.474907,17.142111
09,Connecticut,46,South Dakota,16.994819,37.117273,27.903150
35,New Mexico,09,Connecticut,16.985812,95.624473,38.427448
56,Wyoming,28,Mississippi,16.915525,4.814257,24.915866
36,New York,46,South Dakota,16.908479,111.129372,24.565310
35,New Mexico,19,Iowa,16.888733,11.285356,17.197310
22,Louisiana,10,Delaware,16.734110,52.190976,20.519470
33,New Hampshire,32,Nevada,16.710044,68.928064,47.509011
12,Florida,44,Rhode Island,16.607462,116.507770,24.325440
18,Indiana,44,Rhode Island,16.477885,180.561332,15.395985
33,New Hampshire,27,Minnesota,16.421877,81.668890,25.165356
22,Louisiana,23,Maine,16.404550,30.133841,30.142900
30,Montana,20,Kansas,16.392824,81.354554,18.156054
11,District of Columbia,13,Georgia,16.249929,23.599092,10.879513
09,Connecticut,20,Kansas,16.182196,139.762539,23.537038
25,Massachusetts,11,District of Columbia,15.868824,145.298217,7.274458
50,Vermont,29,Missouri,15.810146,66.177470,21.001934
22,Louisiana,16,Idaho,15.788356,32.474453,28.420041
54,West Virginia,31,Nebraska,15.689278,59.639860,16.771629
53,Washington,33,New Hampshire,15.637532,59.225595,48.998293
29,Missouri,23,Maine,15.570810,83.282148,23.549936
19,Iowa,44,Rhode Island,15.510753,63.296109,20.658592
55,Wisconsin,44,Rhode Island,15.367914,139.766108,18.036285
46,South Dakota,09,Connecticut,15.367469,36.131208,23.493995
33,New Hampshire,08,Colorado,15.342174,81.826615,31.441018
21,Kentucky,16,Idaho,15.193676,65.914177,28.033419
09,Connecticut,40,Oklahoma,15.146260,149.196955,22.989742
39,Ohio,56,Wyoming,14.979117,116.126305,21.757479
10,Delaware,22,Louisiana,14.931731,63.405787,18.368254
44,Rhode Island,08,Colorado,14.931396,102.772817,30.264744
40,Oklahoma,54,West Virginia,14.833606,68.540040,15.494378
04,Arizona,22,Louisiana,14.825222,191.268687,21.890888
12,Florida,56,Wyoming,14.804349,93.852364,29.932134
16,Idaho,09,Connecticut,14.736957,19.047046,37.548274
38,North Dakota,04,Arizona,14.690438,42.642781,23.701736
11,District of Columbia,18,Indiana,14.646658,5.040245,8.694033
38,North Dakota,28,Mississippi,14.633048,14.039701,18.568563
27,Minnesota,50,Vermont,14.622733,91.437998,19.712381
44,Rhode Island,27,Minnesota,14.530266,84.830466,23.129806
56,Wyoming,40,Oklahoma,14.451346,42.727676,12.752072
44,Rhode Island,49,Utah,14.364864,110.455426,35.460388
41,Oregon,33,New Hampshire,14.314148,31.531144,44.565399
30,Montana,26,Michigan,14.312997,29.575067,20.852995
56,Wyoming,37,North Carolina,14.251564,6.498564,25.678978
11,District of Columbia,06,California,14.168402,53.818668,40.568152
38,North Dakota,34,New Jersey,14.063952,144.517879,23.989574
25,Massachusetts,35,New Mexico,14.018412,102.321305,31.683444
53,Washington,28,Mississippi,13.767565,124.046930,34.254095
30,Montana,51,Virginia,13.549849,14.506496,28.826595
36,New York,35,New Mexico,13.469519,316.294156,27.903776
32,Nevada,18,Indiana,13.435992,98.347527,25.529253
32,Nevada,45,South Carolina,13.407190,54.374923,30.109815
50,Vermont,19,Iowa,13.282381,92.214297,16.467249
01,Alabama,23,Maine,13.030636,56.410628,18.820468
09,Connecticut,28,Mississippi,12.960613,206.784869,15.938223
56,Wyoming,09,Connecticut,12.956997,0.982629,26.112220
10,Delaware,31,Nebraska,12.823237,10.200448,18.107024
09,Connecticut,41,Oregon,12.801226,107.133771,38.470256
28,Mississippi,33,New Hampshire,12.756554,86.567777,18.898455
35,New Mexico,56,Wyoming,12.742777,84.503288,8.446710
30,Montana,36,New York,12.728253,39.013015,25.770029
19,Iowa,10,Delaware,12.301520,100.940634,13.516924
41,Oregon,05,Arkansas,12.265402,42.363580,25.946696
23,Maine,01,Alabama,12.113058,80.792182,17.639311
38,North Dakota,01,Alabama,11.953818,68.019093,17.198437
33,New Hampshire,53,Washington,11.720667,75.842308,37.409562
56,Wyoming,54,West Virginia,11.612976,7.179229,18.859939
28,Mississippi,56,Wyoming,11.588445,21.728228,17.909872
54,West Virginia,33,New Hampshire,11.349982,51.119990,7.799232
22,Louisiana,46,South Dakota,11.327130,22.467264,13.268316
46,South Dakota,32,Nevada,11.323558,60.480769,14.852735
46,South Dakota,22,Louisiana,11.318464,31.907706,13.726020
20,Kansas,54,West Virginia,11.313535,66.438233,11.039668
56,Wyoming,05,Arkansas,11.311564,11.357821,12.618526
25,Massachusetts,41,Oregon,11.213736,187.396628,35.834690
01,Alabama,38,North Dakota,11.188432,37.274868,17.099658
28,Mississippi,16,Idaho,11.163948,81.190879,22.421654
19,Iowa,33,New Hampshire,11.139506,121.751246,15.073645
10,Delaware,49,Utah,11.107918,40.722913,24.670223
41,Oregon,50,Vermont,10.898114,49.110668,32.701922
04,Arizona,56,Wyoming,10.783045,74.059543,10.053039
23,Maine,20,Kansas,10.781803,24.423563,19.198101
32,Nevada,25,Massachusetts,10.775017,105.622216,30.028450
30,Montana,42,Pennsylvania,10.706808,114.877520,21.672141
44,Rhode Island,22,Louisiana,10.666955,64.331447,16.491822
01,Alabama,30,Montana,10.644826,24.840976,19.314358
30,Montana,23,Maine,10.643181,3.093394,23.061871
33,New Hampshire,49,Utah,10.606807,50.961279,26.215631
56,Wyoming,34,New Jersey,10.581361,3.268095,20.305351
45,South Carolina,46,South Dakota,10.520328,78.384433,15.327140
25,Massachusetts,05,Arkansas,10.508083,47.266468,15.158881
48,Texas,11,District of Columbia,10.427416,114.656009,15.626855
21,Kentucky,11,District of Columbia,10.422948,83.589126,6.191415
01,Alabama,44,Rhode Island,10.294530,26.830244,13.517002
38,North Dakota,35,New Mexico,10.291271,17.847069,11.749997
44,Rhode Island,41,Oregon,10.270147,184.351753,31.945755
54,West Virginia,04,Arizona,10.220071,90.882281,21.082311
16,Idaho,20,Kansas,10.093340,30.190723,12.484239
24,Maryland,30,Montana,10.084819,8.074949,19.247459
01,Alabama,46,South Dakota,10.004059,48.110176,12.607283
56,Wyoming,47,Tennessee,9.883592,10.086051,14.069305
35,New Mexico,24,Maryland,9.831044,33.982941,18.482617
25,Massachusetts,49,Utah,9.687340,220.640546,23.586617
33,New Hampshire,10,Delaware,9.678304,353.860690,3.922430
27,Minnesota,33,New Hampshire,9.642526,172.499727,13.944386
34,New Jersey,16,Idaho,9.574639,145.275955,23.758714
04,Arizona,09,Connecticut,9.372210,245.234234,24.138247
10,Delaware,28,Mississippi,9.370854,19.334300,10.019428
32,Nevada,28,Mississippi,9.370021,98.242196,18.820812
50,Vermont,27,Minnesota,9.311817,78.744473,12.779404
44,Rhode Island,20,Kansas,9.233015,73.322163,13.426542
23,Maine,19,Iowa,9.156855,20.933094,13.303942
35,New Mexico,05,Arkansas,9.154980,9.100485,7.455805
08,Colorado,09,Connecticut,9.101906,130.793577,17.510672
10,Delaware,44,Rhode Island,9.099308,19.226807,2.916350
32,Nevada,01,Alabama,9.081140,65.686843,19.196334
36,New York,30,Montana,8.975487,56.197108,19.727569
30,Montana,40,Oklahoma,8.941256,25.471524,11.718798
30,Montana,01,Alabama,8.909126,14.367262,16.424066
53,Washington,54,West Virginia,8.834099,37.273366,22.447725
44,Rhode Island,35,New Mexico,8.748377,111.742013,19.809402
32,Nevada,34,New Jersey,8.741842,96.211523,23.278184
40,Oklahoma,10,Delaware,8.731845,83.126444,12.811589
10,Delaware,53,Washington,8.650805,33.600725,26.120891
44,Rhode Island,54,West Virginia,8.638856,5.728579,5.625460
30,Montana,12,Florida,8.623616,47.273026,22.582763
30,Montana,47,Tennessee,8.582422,19.060391,13.803446
11,District of Columbia,36,New York,8.465564,35.086275,2.470665
20,Kansas,44,Rhode Island,8.437473,9.813233,12.639985
44,Rhode Island,05,Arkansas,8.399012,65.476527,11.766063
34,New Jersey,46,South Dakota,8.388536,75.470071,12.849213
33,New Hampshire,28,Mississippi,8.334135,60.923430,11.636029
44,Rhode Island,10,Delaware,8.204957,9.359263,2.658927
39,Ohio,11,District of Columbia,8.136712,227.309286,3.282978
31,Nebraska,54,West Virginia,8.099956,31.398838,8.573431
56,Wyoming,23,Maine,8.039601,5.887123,18.376389
41,Oregon,11,District of Columbia,7.642705,11.659773,22.135292
51,Virginia,30,Montana,7.627739,68.102960,16.755290
01,Alabama,56,Wyoming,7.625608,22.664769,12.492659
54,West Virginia,19,Iowa,7.610709,23.050326,5.992037
46,South Dakota,01,Alabama,7.597518,77.607378,9.192746
21,Kentucky,30,Montana,7.558074,47.076149,13.159400
46,South Dakota,33,New Hampshire,7.532059,19.120722,12.590894
44,Rhode Island,19,Iowa,7.433371,82.373677,10.164721
25,Massachusetts,31,Nebraska,7.371276,109.228595,11.464967
20,Kansas,23,Maine,7.283600,99.350471,12.579921
54,West Virginia,41,Oregon,7.275142,38.693731,18.658350
04,Arizona,46,South Dakota,7.267997,37.159084,10.731902
33,New Hampshire,31,Nebraska,7.256426,53.917630,11.863950
22,Louisiana,44,Rhode Island,7.243789,28.800260,12.403568
10,Delaware,05,Arkansas,7.087787,25.599550,8.327835
46,South Dakota,24,Maryland,7.082092,51.964571,9.993129
49,Utah,33,New Hampshire,7.001162,46.220569,17.707997
50,Vermont,53,Washington,7.000900,80.433904,20.444879
09,Connecticut,54,West Virginia,6.930700,64.007210,3.755501
23,Maine,29,Missouri,6.929693,57.668541,10.499391
54,West Virginia,44,Rhode Island,6.775697,17.318594,4.677876
35,New Mexico,34,New Jersey,6.726026,32.865022,13.625192
38,North Dakota,50,Vermont,6.614949,47.518599,10.520898
28,Mississippi,38,North Dakota,6.604813,48.593442,8.961752
24,Maryland,16,Idaho,6.569306,23.443301,15.417933
35,New Mexico,41,Oregon,6.529777,300.728858,8.743966
22,Louisiana,11,District of Columbia,6.434561,61.374437,7.517387
50,Vermont,54,West Virginia,6.419738,32.598302,4.109837
35,New Mexico,36,New York,6.339503,73.309226,12.289036
44,Rhode Island,21,Kentucky,6.252841,102.157949,5.941950
08,Colorado,33,New Hampshire,6.234591,112.821425,13.110716
26,Michigan,56,Wyoming,6.211019,17.871138,8.096572
40,Oklahoma,50,Vermont,6.110264,83.111148,10.002914
46,South Dakota,41,Oregon,5.970915,27.706158,8.056346
16,Idaho,54,West Virginia,5.926602,68.629688,12.848097
30,Montana,37,North Carolina,5.909463,52.588660,12.084586
25,Massachusetts,30,Montana,5.842967,72.755766,14.399867
32,Nevada,05,Arkansas,5.809883,47.641060,9.472696
16,Idaho,28,Mississippi,5.743871,14.324918,11.464833
31,Nebraska,10,Delaware,5.705241,29.174089,7.542423
10,Delaware,41,Oregon,5.604387,102.145166,16.921270
11,District of Columbia,37,North Carolina,5.386196,27.777556,1.685019
10,Delaware,33,New Hampshire,5.352227,62.529553,2.535445
10,Delaware,38,North Dakota,5.216479,22.774610,8.960743
54,West Virginia,08,Colorado,5.167329,59.479372,7.311113
30,Montana,13,Georgia,5.159419,18.493473,9.858344
25,Massachusetts,46,South Dakota,5.096934,71.993340,8.769674
10,Delaware,50,Vermont,4.986667,22.524097,2.099942
41,Oregon,54,West Virginia,4.976447,52.215492,12.408504
23,Maine,04,Arizona,4.895846,62.566032,13.865908
35,New Mexico,45,South Carolina,4.838728,27.052172,7.248628
49,Utah,09,Connecticut,4.792116,80.479798,11.019961
10,Delaware,19,Iowa,4.778775,16.815926,5.351065
35,New Mexico,30,Montana,4.776199,6.938245,4.764023
08,Colorado,54,West Virginia,4.757649,27.873506,6.882146
50,Vermont,08,Colorado,4.724158,64.719594,9.688158
18,Indiana,11,District of Columbia,4.714798,21.224044,2.985940
49,Utah,10,Delaware,4.661407,39.106420,10.312838
23,Maine,46,South Dakota,4.550090,11.695521,8.044329
30,Montana,34,New Jersey,4.521651,18.734433,9.998225
09,Connecticut,38,North Dakota,4.494493,14.250381,8.188973
29,Missouri,11,District of Columbia,4.457978,25.579666,4.467367
56,Wyoming,25,Massachusetts,4.425606,2.734635,9.192027
40,Oklahoma,33,New Hampshire,4.382945,50.279700,7.536191
23,Maine,53,Washington,4.378901,33.917847,13.473551
16,Idaho,46,South Dakota,4.326526,10.435316,3.415448
56,Wyoming,51,Virginia,4.250973,2.858754,6.664861
12,Florida,30,Montana,4.217379,25.733920,9.347977
12,Florida,11,District of Columbia,4.116486,434.475503,3.891852
28,Mississippi,50,Vermont,4.069927,20.832455,5.868829
05,Arkansas,11,District of Columbia,4.049105,5.842617,4.189744
11,District of Columbia,12,Florida,4.033264,15.840843,3.429698
53,Washington,23,Maine,4.015659,73.621620,12.671758
46,South Dakota,35,New Mexico,4.014706,18.856550,3.756812
30,Montana,45,South Carolina,3.998233,5.823924,8.686065
05,Arkansas,44,Rhode Island,3.977895,11.508551,6.012920
12,Florida,50,Vermont,3.934218,61.663131,5.672568
09,Connecticut,16,Idaho,3.891858,175.785858,9.863516
28,Mississippi,23,Maine,3.889475,32.507901,6.125542
51,Virginia,56,Wyoming,3.876461,50.639841,7.033281
29,Missouri,44,Rhode Island,3.832792,24.805382,5.133490
11,District of Columbia,48,Texas,3.831441,32.311682,5.458563
53,Washington,44,Rhode Island,3.822163,40.040590,11.723446
01,Alabama,50,Vermont,3.763336,80.841787,4.817851
36,New York,56,Wyoming,3.736434,45.113594,7.116469
34,New Jersey,30,Montana,3.721292,59.153321,8.511643
46,South Dakota,10,Delaware,3.706785,19.221518,5.521689
33,New Hampshire,20,Kansas,3.688282,42.669857,5.610904
32,Nevada,21,Kentucky,3.662604,38.056444,7.036294
11,District of Columbia,10,Delaware,3.650434,5.740001,0.401885
44,Rhode Island,53,Washington,3.646353,52.413356,11.246215
10,Delaware,54,West Virginia,3.645314,31.262284,1.247655
28,Mississippi,44,Rhode Island,3.608930,40.059672,5.147538
56,Wyoming,24,Maryland,3.563224,2.780542,6.218198
53,Washington,50,Vermont,3.542528,18.600406,10.017790
08,Colorado,11,District of Columbia,3.536764,11.610376,6.035153
11,District of Columbia,34,New Jersey,3.524213,14.707539,0.714660
33,New Hampshire,35,New Mexico,3.482627,11.224173,7.914775
10,Delaware,04,Arizona,3.449517,76.484139,8.513424
01,Alabama,11,District of Columbia,3.430229,64.636539,2.658000
30,Montana,24,Maryland,3.389766,3.881464,7.457308
30,Montana,09,Connecticut,3.388039,1.774882,6.934384
11,District of Columbia,53,Washington,3.305825,8.352565,9.647201
46,South Dakota,54,West Virginia,3.296677,4.480701,3.861695
35,New Mexico,37,North Carolina,3.292872,29.061979,5.515703
26,Michigan,11,District of Columbia,3.261720,21.228759,1.916418
05,Arkansas,10,Delaware,3.244214,11.778151,3.636626
33,New Hampshire,22,Louisiana,3.224963,74.944808,5.170289
11,District of Columbia,25,Massachusetts,3.212154,18.484743,1.690760
32,Nevada,33,New Hampshire,3.208254,88.652499,9.396492
35,New Mexico,25,Massachusetts,3.160733,35.994713,6.921930
22,Louisiana,50,Vermont,3.129208,6.830743,5.223241
09,Connecticut,11,District of Columbia,3.126045,17.143839,1.109738
50,Vermont,28,Mississippi,3.124779,11.233201,4.412040
04,Arizona,44,Rhode Island,3.108396,21.875680,8.565998
23,Maine,38,North Dakota,3.078297,10.261172,5.732394
41,Oregon,10,Delaware,3.042611,16.986572,8.825858
32,Nevada,46,South Dakota,3.032222,24.044769,3.938166
22,Louisiana,30,Montana,3.017110,17.039287,5.613343
28,Mississippi,30,Montana,3.002153,15.020885,5.576481
27,Minnesota,11,District of Columbia,2.979988,36.535827,3.835744
11,District of Columbia,05,Arkansas,2.960770,2.129470,3.131882
25,Massachusetts,38,North Dakota,2.941531,18.950022,5.574889
32,Nevada,09,Connecticut,2.938406,40.217987,8.014782
46,South Dakota,23,Maine,2.866895,20.393676,5.176641
30,Montana,22,Louisiana,2.853387,19.625862,5.263873
33,New Hampshire,54,West Virginia,2.815827,9.258794,1.922901
49,Utah,23,Maine,2.803703,17.464119,7.237868
23,Maine,49,Utah,2.785543,67.679201,7.144546
32,Nevada,54,West Virginia,2.688768,32.127164,6.399752
23,Maine,08,Colorado,2.598869,38.302210,5.682264
35,New Mexico,51,Virginia,2.576957,38.568846,4.623699
50,Vermont,20,Kansas,2.556630,43.310664,4.015070
41,Oregon,23,Maine,2.498716,53.067585,8.152055
47,Tennessee,11,District of Columbia,2.484628,20.774746,1.629709
23,Maine,05,Arkansas,2.442285,36.894626,3.987437
08,Colorado,50,Vermont,2.415584,33.195381,4.982672
54,West Virginia,56,Wyoming,2.379037,11.476172,3.881117
44,Rhode Island,11,District of Columbia,2.374818,9.540257,1.074302
50,Vermont,49,Utah,2.343139,25.960191,5.578486
16,Idaho,50,Vermont,2.274835,4.673833,5.811485
11,District of Columbia,29,Missouri,2.271792,4.661376,2.232089
35,New Mexico,46,South Dakota,2.242755,4.816689,1.937186
10,Delaware,40,Oklahoma,2.230483,17.611741,3.185372
16,Idaho,10,Delaware,2.197116,7.387867,5.404677
24,Maryland,35,New Mexico,2.181553,10.881264,4.145215
25,Massachusetts,16,Idaho,2.179588,19.723952,5.851427
30,Montana,28,Mississippi,2.169105,11.909851,4.125918
33,New Hampshire,11,District of Columbia,2.127336,122.155158,1.082702
46,South Dakota,50,Vermont,2.103450,9.145711,3.405841
04,Arizona,54,West Virginia,2.089400,22.616064,4.345098
23,Maine,16,Idaho,2.088596,9.231693,5.632092
24,Maryland,46,South Dakota,2.076753,4.992012,2.912681
31,Nebraska,23,Maine,2.075299,31.423512,3.513927
09,Connecticut,56,Wyoming,2.047812,22.853118,4.104177
44,Rhode Island,31,Nebraska,2.041916,56.141806,3.241571
10,Delaware,20,Kansas,2.036966,13.603951,2.449737
54,West Virginia,38,North Dakota,2.036592,5.820862,2.692638
50,Vermont,16,Idaho,1.993608,32.545188,5.271069
49,Utah,50,Vermont,1.869633,65.870716,4.485983
54,West Virginia,32,Nevada,1.849321,24.399041,4.042610
44,Rhode Island,40,Oklahoma,1.847254,32.044475,3.091309
23,Maine,22,Louisiana,1.839920,6.562970,3.134539
54,West Virginia,49,Utah,1.800824,24.405277,3.335326
11,District of Columbia,54,West Virginia,1.701502,8.121761,0.381148
23,Maine,40,Oklahoma,1.692903,8.789576,3.062264
11,District of Columbia,17,Illinois,1.692729,12.482412,1.334020
11,District of Columbia,26,Michigan,1.683070,14.528471,1.104797
30,Montana,35,New Mexico,1.678858,8.001585,1.736921
50,Vermont,04,Arizona,1.668755,34.607542,4.554304
38,North Dakota,32,Nevada,1.660769,3.801042,2.413608
30,Montana,25,Massachusetts,1.649394,11.768083,3.846134
53,Washington,10,Delaware,1.615663,6.181892,4.798921
35,New Mexico,50,Vermont,1.594205,7.072390,3.615088
50,Vermont,22,Louisiana,1.581253,25.609874,2.554441
50,Vermont,31,Nebraska,1.567558,17.125301,2.381056
16,Idaho,33,New Hampshire,1.506838,1.092965,4.023302
11,District of Columbia,08,Colorado,1.454360,8.479761,2.454868
45,South Carolina,56,Wyoming,1.436888,37.783400,2.654470
23,Maine,31,Nebraska,1.361700,18.342747,2.263355
11,District of Columbia,39,Ohio,1.359602,8.013649,0.580993
53,Washington,11,District of Columbia,1.349158,16.209294,3.926920
04,Arizona,38,North Dakota,1.288230,24.237161,2.049719
23,Maine,30,Montana,1.283329,2.974882,2.930824
