load_id,origin_state,origin_name,destination_state,destination_name,destination_city,availability,distance_miles,price,cost,immediate_margin,origin_value,destination_value,opportunity_delta,value_adjusted_margin,myopic_accept,value_accept,case_type
3390,06,California,36,New York,New York,Slight Shortage,2820.56,12367.93,8006.53,4361.40,-136.93,-836.66,-699.73,3661.67,True,True,agree_accept
2967,06,California,36,New York,New York,Slight Shortage,2820.56,11019.23,8006.53,3012.69,-136.93,-836.66,-699.73,2312.97,True,True,agree_accept
1658,06,California,36,New York,New York,Slight Shortage,2820.56,9958.02,8006.53,1951.48,-136.93,-836.66,-699.73,1251.76,True,True,agree_accept
1921,06,California,36,New York,New York,Slight Shortage,2820.56,8928.00,8006.53,921.46,-136.93,-836.66,-699.73,221.74,True,True,agree_accept
4537,06,California,36,New York,New York,Slight Shortage,2820.56,9007.21,8006.53,1000.67,-136.93,-836.66,-699.73,300.95,True,True,agree_accept
1747,06,California,36,New York,New York,Slight Shortage,2820.56,10620.24,8006.53,2613.70,-136.93,-836.66,-699.73,1913.98,True,True,agree_accept
2418,06,California,36,New York,New York,Adequate,2820.56,10067.20,8006.53,2060.66,-136.93,-836.66,-699.73,1360.94,True,True,agree_accept
3926,06,California,36,New York,New York,Slight Shortage,2820.56,10345.14,8006.53,2338.60,-136.93,-836.66,-699.73,1638.88,True,True,agree_accept
3794,06,California,25,Massachusetts,Boston,Adequate,3081.06,8795.85,8722.92,72.93,-136.93,499.26,636.19,709.13,True,True,agree_accept
315,06,California,25,Massachusetts,Boston,Slight Shortage,3081.06,11198.84,8722.92,2475.92,-136.93,499.26,636.19,3112.12,True,True,agree_accept
1709,06,California,25,Massachusetts,Boston,Slight Shortage,3081.06,10967.68,8722.92,2244.75,-136.93,499.26,636.19,2880.95,True,True,agree_accept
4082,06,California,25,Massachusetts,Boston,Slight Shortage,3081.06,10353.02,8722.92,1630.10,-136.93,499.26,636.19,2266.29,True,True,agree_accept
262,06,California,53,Washington,Seattle,Slight Shortage,895.30,4566.32,2712.08,1854.24,-136.93,-768.80,-631.86,1222.37,True,True,agree_accept
1133,06,California,53,Washington,Seattle,Adequate,895.30,4611.32,2712.08,1899.24,-136.93,-768.80,-631.86,1267.37,True,True,agree_accept
2909,06,California,53,Washington,Seattle,Slight Shortage,895.30,4039.22,2712.08,1327.14,-136.93,-768.80,-631.86,695.27,True,True,agree_accept
4865,06,California,53,Washington,Seattle,Slight Shortage,895.30,3831.23,2712.08,1119.15,-136.93,-768.80,-631.86,487.28,True,True,agree_accept
2252,06,California,53,Washington,Seattle,Slight Shortage,895.30,3999.32,2712.08,1287.24,-136.93,-768.80,-631.86,655.37,True,True,agree_accept
853,06,California,53,Washington,Seattle,Adequate,895.30,4548.88,2712.08,1836.80,-136.93,-768.80,-631.86,1204.93,True,True,agree_accept
4462,06,California,53,Washington,Seattle,Slight Shortage,895.30,4417.58,2712.08,1705.50,-136.93,-768.80,-631.86,1073.63,True,True,agree_accept
4679,06,California,53,Washington,Seattle,Slight Shortage,895.30,3561.63,2712.08,849.55,-136.93,-768.80,-631.86,217.68,True,True,agree_accept
484,06,California,53,Washington,Seattle,Adequate,895.30,4484.54,2712.08,1772.46,-136.93,-768.80,-631.86,1140.60,True,True,agree_accept
613,06,California,53,Washington,Seattle,Adequate,895.30,4720.30,2712.08,2008.22,-136.93,-768.80,-631.86,1376.36,True,True,agree_accept
810,06,California,53,Washington,Seattle,Adequate,895.30,4314.50,2712.08,1602.42,-136.93,-768.80,-631.86,970.56,True,True,agree_accept
1826,06,California,53,Washington,Seattle,Slight Shortage,895.30,4392.54,2712.08,1680.45,-136.93,-768.80,-631.86,1048.59,True,True,agree_accept
511,06,California,53,Washington,Seattle,Adequate,895.30,4144.27,2712.08,1432.19,-136.93,-768.80,-631.86,800.33,True,True,agree_accept
753,06,California,53,Washington,Seattle,Slight Shortage,895.30,3606.33,2712.08,894.24,-136.93,-768.80,-631.86,262.38,True,True,agree_accept
1251,06,California,53,Washington,Seattle,Slight Shortage,895.30,3364.82,2712.08,652.73,-136.93,-768.80,-631.86,20.87,True,True,agree_accept
1533,06,California,53,Washington,Seattle,Adequate,895.30,3551.10,2712.08,839.02,-136.93,-768.80,-631.86,207.16,True,True,agree_accept
1900,53,Washington,06,California,Los Angeles,Adequate,973.69,2937.08,2927.65,9.43,-768.80,-136.93,631.86,641.29,True,True,agree_accept
2108,06,California,53,Washington,Seattle,Slight Shortage,895.30,4265.54,2712.08,1553.46,-136.93,-768.80,-631.86,921.60,True,True,agree_accept
2359,06,California,53,Washington,Seattle,Adequate,895.30,4092.08,2712.08,1379.99,-136.93,-768.80,-631.86,748.13,True,True,agree_accept
3669,06,California,53,Washington,Seattle,Adequate,895.30,4076.60,2712.08,1364.51,-136.93,-768.80,-631.86,732.65,True,True,agree_accept
4786,06,California,53,Washington,Seattle,Adequate,895.30,4054.32,2712.08,1342.24,-136.93,-768.80,-631.86,710.38,True,True,agree_accept
147,06,California,53,Washington,Seattle,Slight Shortage,895.30,3783.67,2712.08,1071.58,-136.93,-768.80,-631.86,439.72,True,True,agree_accept
614,06,California,53,Washington,Seattle,Adequate,895.30,4078.20,2712.08,1366.12,-136.93,-768.80,-631.86,734.26,True,True,agree_accept
1852,06,California,53,Washington,Seattle,Slight Shortage,895.30,4353.64,2712.08,1641.56,-136.93,-768.80,-631.86,1009.70,True,True,agree_accept
2321,06,California,53,Washington,Seattle,Slight Shortage,895.30,3871.94,2712.08,1159.86,-136.93,-768.80,-631.86,528.00,True,True,agree_accept
2334,06,California,53,Washington,Seattle,Slight Shortage,895.30,4494.37,2712.08,1782.28,-136.93,-768.80,-631.86,1150.42,True,True,agree_accept
2467,06,California,53,Washington,Seattle,Adequate,895.30,4582.38,2712.08,1870.29,-136.93,-768.80,-631.86,1238.43,True,True,agree_accept
3496,06,California,53,Washington,Seattle,Adequate,895.30,4609.15,2712.08,1897.07,-136.93,-768.80,-631.86,1265.21,True,True,agree_accept
4544,06,California,53,Washington,Seattle,Adequate,895.30,4345.89,2712.08,1633.81,-136.93,-768.80,-631.86,1001.95,True,True,agree_accept
4977,06,California,53,Washington,Seattle,Adequate,895.30,4199.45,2712.08,1487.36,-136.93,-768.80,-631.86,855.50,True,True,agree_accept
1301,06,California,13,Georgia,Atlanta,Adequate,2306.15,7303.09,6591.92,711.17,-136.93,-707.04,-570.11,141.06,True,True,agree_accept
177,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,9449.49,7866.42,1583.06,-136.93,403.90,540.83,2123.90,True,True,agree_accept
1016,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,11103.43,7866.42,3237.00,-136.93,403.90,540.83,3777.84,True,True,agree_accept
3987,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,9662.17,7866.42,1795.75,-136.93,403.90,540.83,2336.59,True,True,agree_accept
2928,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,7962.04,7866.42,95.61,-136.93,403.90,540.83,636.45,True,True,agree_accept
4484,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,8713.07,7866.42,846.64,-136.93,403.90,540.83,1387.48,True,True,agree_accept
3366,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,8481.17,7866.42,614.75,-136.93,403.90,540.83,1155.59,True,True,agree_accept
4353,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,9334.88,7866.42,1468.46,-136.93,403.90,540.83,2009.30,True,True,agree_accept
4292,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,10412.14,7866.42,2545.72,-136.93,403.90,540.83,3086.55,True,True,agree_accept
3208,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,9603.74,7866.42,1737.32,-136.93,403.90,540.83,2278.15,True,True,agree_accept
68,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,8761.75,7866.42,895.33,-136.93,403.90,540.83,1436.16,True,True,agree_accept
2236,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,8139.70,7866.42,273.28,-136.93,403.90,540.83,814.11,True,True,agree_accept
763,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,9238.17,7866.42,1371.75,-136.93,403.90,540.83,1912.58,True,True,agree_accept
867,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,9316.15,7866.42,1449.73,-136.93,403.90,540.83,1990.56,True,True,agree_accept
1674,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,8929.18,7866.42,1062.76,-136.93,403.90,540.83,1603.59,True,True,agree_accept
2443,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,10439.17,7866.42,2572.75,-136.93,403.90,540.83,3113.58,True,True,agree_accept
4700,06,California,24,Maryland,Baltimore,Slight Shortage,2769.61,10464.07,7866.42,2597.65,-136.93,403.90,540.83,3138.48,True,True,agree_accept
1763,08,Colorado,42,Pennsylvania,Philadelphia,Shortage,1637.69,5278.63,4753.66,524.97,-273.70,176.10,449.79,974.76,True,True,agree_accept
442,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9563.86,7663.51,1900.35,-136.93,176.10,313.03,2213.38,True,True,agree_accept
1453,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9970.09,7663.51,2306.58,-136.93,176.10,313.03,2619.61,True,True,agree_accept
1974,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9745.15,7663.51,2081.64,-136.93,176.10,313.03,2394.67,True,True,agree_accept
2363,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9984.30,7663.51,2320.79,-136.93,176.10,313.03,2633.82,True,True,agree_accept
2592,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9537.57,7663.51,1874.06,-136.93,176.10,313.03,2187.09,True,True,agree_accept
2785,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9960.96,7663.51,2297.45,-136.93,176.10,313.03,2610.48,True,True,agree_accept
3678,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9890.55,7663.51,2227.04,-136.93,176.10,313.03,2540.07,True,True,agree_accept
3979,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,11171.73,7663.51,3508.22,-136.93,176.10,313.03,3821.25,True,True,agree_accept
4358,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,10754.96,7663.51,3091.45,-136.93,176.10,313.03,3404.48,True,True,agree_accept
562,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,8434.69,7663.51,771.18,-136.93,176.10,313.03,1084.21,True,True,agree_accept
57,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9181.31,7663.51,1517.79,-136.93,176.10,313.03,1830.82,True,True,agree_accept
58,06,California,42,Pennsylvania,Philadelphia,Adequate,2695.82,8801.75,7663.51,1138.24,-136.93,176.10,313.03,1451.27,True,True,agree_accept
1183,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9182.72,7663.51,1519.21,-136.93,176.10,313.03,1832.24,True,True,agree_accept
1200,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9315.18,7663.51,1651.67,-136.93,176.10,313.03,1964.70,True,True,agree_accept
2421,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9371.85,7663.51,1708.34,-136.93,176.10,313.03,2021.37,True,True,agree_accept
3072,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,8822.77,7663.51,1159.26,-136.93,176.10,313.03,1472.29,True,True,agree_accept
3570,06,California,42,Pennsylvania,Philadelphia,Adequate,2695.82,8338.92,7663.51,675.40,-136.93,176.10,313.03,988.43,True,True,agree_accept
3742,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9278.76,7663.51,1615.25,-136.93,176.10,313.03,1928.28,True,True,agree_accept
3884,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9037.17,7663.51,1373.66,-136.93,176.10,313.03,1686.69,True,True,agree_accept
4324,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9264.46,7663.51,1600.95,-136.93,176.10,313.03,1913.98,True,True,agree_accept
4530,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9084.03,7663.51,1420.52,-136.93,176.10,313.03,1733.55,True,True,agree_accept
492,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,10356.33,7663.51,2692.82,-136.93,176.10,313.03,3005.85,True,True,agree_accept
569,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,9769.66,7663.51,2106.15,-136.93,176.10,313.03,2419.18,True,True,agree_accept
1410,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,10552.43,7663.51,2888.92,-136.93,176.10,313.03,3201.95,True,True,agree_accept
1490,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,10448.70,7663.51,2785.19,-136.93,176.10,313.03,3098.22,True,True,agree_accept
3452,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,10048.18,7663.51,2384.67,-136.93,176.10,313.03,2697.70,True,True,agree_accept
3594,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,11417.66,7663.51,3754.15,-136.93,176.10,313.03,4067.18,True,True,agree_accept
4972,06,California,42,Pennsylvania,Philadelphia,Slight Shortage,2695.82,10068.89,7663.51,2405.38,-136.93,176.10,313.03,2718.41,True,True,agree_accept
2689,06,California,42,Pennsylvania,Philadelphia,Adequate,2695.82,8051.52,7663.51,388.01,-136.93,176.10,313.03,701.03,True,True,agree_accept
1532,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1966.81,1461.90,504.90,-325.96,-136.93,189.03,693.94,True,True,agree_accept
2529,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1800.31,1461.90,338.40,-325.96,-136.93,189.03,527.44,True,True,agree_accept
2003,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1979.50,1461.90,517.59,-325.96,-136.93,189.03,706.63,True,True,agree_accept
3718,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1980.93,1461.90,519.02,-325.96,-136.93,189.03,708.06,True,True,agree_accept
182,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2094.81,1461.90,632.91,-325.96,-136.93,189.03,821.94,True,True,agree_accept
1778,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2086.45,1461.90,624.55,-325.96,-136.93,189.03,813.58,True,True,agree_accept
3185,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1982.46,1461.90,520.56,-325.96,-136.93,189.03,709.59,True,True,agree_accept
3465,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2265.83,1461.90,803.92,-325.96,-136.93,189.03,992.95,True,True,agree_accept
4239,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2299.77,1461.90,837.87,-325.96,-136.93,189.03,1026.90,True,True,agree_accept
27,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1813.33,1461.90,351.43,-325.96,-136.93,189.03,540.46,True,True,agree_accept
133,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1742.36,1461.90,280.46,-325.96,-136.93,189.03,469.49,True,True,agree_accept
1205,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1853.98,1461.90,392.07,-325.96,-136.93,189.03,581.10,True,True,agree_accept
1374,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1839.72,1461.90,377.81,-325.96,-136.93,189.03,566.84,True,True,agree_accept
2342,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1889.45,1461.90,427.55,-325.96,-136.93,189.03,616.58,True,True,agree_accept
4878,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1924.70,1461.90,462.79,-325.96,-136.93,189.03,651.82,True,True,agree_accept
4216,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1713.49,1461.90,251.59,-325.96,-136.93,189.03,440.62,True,True,agree_accept
109,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2221.49,1461.90,759.59,-325.96,-136.93,189.03,948.62,True,True,agree_accept
897,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2022.65,1461.90,560.75,-325.96,-136.93,189.03,749.78,True,True,agree_accept
1147,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2069.17,1461.90,607.26,-325.96,-136.93,189.03,796.29,True,True,agree_accept
2206,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1767.64,1461.90,305.74,-325.96,-136.93,189.03,494.77,True,True,agree_accept
2330,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2004.54,1461.90,542.64,-325.96,-136.93,189.03,731.67,True,True,agree_accept
2740,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2154.16,1461.90,692.26,-325.96,-136.93,189.03,881.29,True,True,agree_accept
3303,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1957.93,1461.90,496.03,-325.96,-136.93,189.03,685.06,True,True,agree_accept
3908,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1919.51,1461.90,457.61,-325.96,-136.93,189.03,646.64,True,True,agree_accept
4063,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2072.49,1461.90,610.59,-325.96,-136.93,189.03,799.62,True,True,agree_accept
4178,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,2179.56,1461.90,717.65,-325.96,-136.93,189.03,906.68,True,True,agree_accept
4677,04,Arizona,06,California,Los Angeles,Slight Surplus,440.69,1875.01,1461.90,413.11,-325.96,-136.93,189.03,602.14,True,True,agree_accept
8,53,Washington,36,New York,New York,Adequate,2795.32,8561.26,7937.14,624.13,-768.80,-836.66,-67.86,556.26,True,True,agree_accept
4687,53,Washington,36,New York,New York,Adequate,2795.32,8123.17,7937.14,186.04,-768.80,-836.66,-67.86,118.17,True,True,agree_accept
0,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2454.16,539.12,1915.04,1864.89,1864.89,0.00,1915.04,True,True,agree_accept
1,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2332.85,539.12,1793.73,1864.89,1864.89,0.00,1793.73,True,True,agree_accept
2,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,3114.14,539.12,2575.02,1864.89,1864.89,0.00,2575.02,True,True,agree_accept
3,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3203.36,491.92,2711.44,-707.04,-707.04,0.00,2711.44,True,True,agree_accept
4,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,2788.33,491.92,2296.42,-707.04,-707.04,0.00,2296.42,True,True,agree_accept
5,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2573.73,539.12,2034.61,1864.89,1864.89,0.00,2034.61,True,True,agree_accept
6,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2295.90,539.12,1756.77,1864.89,1864.89,0.00,1756.77,True,True,agree_accept
7,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3182.62,491.92,2690.71,-707.04,-707.04,0.00,2690.71,True,True,agree_accept
9,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2469.00,539.12,1929.88,1864.89,1864.89,0.00,1929.88,True,True,agree_accept
10,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2783.43,539.12,2244.31,1864.89,1864.89,0.00,2244.31,True,True,agree_accept
12,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3629.61,491.92,3137.69,-707.04,-707.04,0.00,3137.69,True,True,agree_accept
13,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2660.88,539.12,2121.76,1864.89,1864.89,0.00,2121.76,True,True,agree_accept
14,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2384.90,539.12,1845.78,1864.89,1864.89,0.00,1845.78,True,True,agree_accept
15,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2313.19,539.12,1774.07,1864.89,1864.89,0.00,1774.07,True,True,agree_accept
16,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2711.98,539.12,2172.86,1864.89,1864.89,0.00,2172.86,True,True,agree_accept
17,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2761.46,539.12,2222.34,1864.89,1864.89,0.00,2222.34,True,True,agree_accept
18,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2671.97,539.12,2132.85,1864.89,1864.89,0.00,2132.85,True,True,agree_accept
19,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2484.03,539.12,1944.91,1864.89,1864.89,0.00,1944.91,True,True,agree_accept
20,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2790.39,539.12,2251.27,1864.89,1864.89,0.00,2251.27,True,True,agree_accept
21,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2772.59,539.12,2233.47,1864.89,1864.89,0.00,2233.47,True,True,agree_accept
22,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,4075.59,491.92,3583.67,-707.04,-707.04,0.00,3583.67,True,True,agree_accept
23,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2552.21,539.12,2013.09,1864.89,1864.89,0.00,2013.09,True,True,agree_accept
24,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2146.76,539.12,1607.63,1864.89,1864.89,0.00,1607.63,True,True,agree_accept
25,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2336.43,539.12,1797.31,1864.89,1864.89,0.00,1797.31,True,True,agree_accept
28,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2283.33,539.12,1744.20,1864.89,1864.89,0.00,1744.20,True,True,agree_accept
29,13,Georgia,13,Georgia,Atlanta,Adequate,87.97,3745.05,491.92,3253.13,-707.04,-707.04,0.00,3253.13,True,True,agree_accept
30,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2634.76,539.12,2095.63,1864.89,1864.89,0.00,2095.63,True,True,agree_accept
31,48,Texas,48,Texas,Dallas,Slight Shortage,105.14,2597.71,539.12,2058.59,1864.89,1864.89,0.00,2058.59,True,True,agree_accept
