scenario,policy,load_id,hour,origin,destination_city,destination_state,availability,available_at_origin,price,direct_cost,margin,future_delta,policy_score,wants_accept,outcome
base_public_calibrated,always_reject,203,10,Georgia,Atlanta,Georgia,Adequate,38,3339.40,500.71,2838.69,0.00,0.00,False,reject
base_public_calibrated,always_reject,204,10,Texas,Dallas,Texas,Slight Shortage,200,3013.75,549.64,2464.11,0.00,0.00,False,reject
base_public_calibrated,always_reject,205,10,Texas,Dallas,Texas,Slight Shortage,200,2550.23,549.64,2000.60,0.00,0.00,False,reject
base_public_calibrated,always_reject,206,10,Texas,Dallas,Texas,Slight Shortage,200,2921.34,549.64,2371.71,0.00,0.00,False,reject
base_public_calibrated,always_reject,207,10,Texas,Dallas,Texas,Slight Shortage,200,2548.42,549.64,1998.78,0.00,0.00,False,reject
base_public_calibrated,always_reject,208,10,Texas,Dallas,Texas,Slight Shortage,200,2579.17,549.64,2029.54,0.00,0.00,False,reject
base_public_calibrated,always_reject,209,10,Texas,Dallas,Texas,Slight Shortage,200,2377.68,549.64,1828.04,0.00,0.00,False,reject
base_public_calibrated,always_reject,210,10,Texas,Dallas,Texas,Slight Shortage,200,2566.31,549.64,2016.67,0.00,0.00,False,reject
base_public_calibrated,always_reject,211,10,Texas,Dallas,Texas,Slight Shortage,200,2291.45,549.64,1741.81,0.00,0.00,False,reject
base_public_calibrated,always_reject,212,10,Texas,Dallas,Texas,Slight Shortage,200,2650.06,549.64,2100.42,0.00,0.00,False,reject
base_public_calibrated,always_reject,213,11,Texas,Dallas,Texas,Slight Shortage,200,2916.39,549.64,2366.76,0.00,0.00,False,reject
base_public_calibrated,always_reject,214,11,Georgia,Atlanta,Georgia,Adequate,38,2974.69,500.71,2473.97,0.00,0.00,False,reject
base_public_calibrated,always_reject,215,11,Georgia,Atlanta,Georgia,Adequate,38,3104.48,500.71,2603.76,0.00,0.00,False,reject
base_public_calibrated,always_reject,216,11,Texas,Dallas,Texas,Slight Shortage,200,2530.06,549.64,1980.43,0.00,0.00,False,reject
base_public_calibrated,always_reject,217,11,Georgia,Atlanta,Georgia,Adequate,38,3658.00,500.71,3157.28,0.00,0.00,False,reject
base_public_calibrated,always_reject,218,11,Texas,Dallas,Texas,Slight Shortage,200,2906.01,549.64,2356.37,0.00,0.00,False,reject
base_public_calibrated,always_reject,219,11,Texas,Dallas,Texas,Slight Shortage,200,2479.00,549.64,1929.36,0.00,0.00,False,reject
base_public_calibrated,always_reject,220,11,Texas,Dallas,Texas,Slight Shortage,200,2679.51,549.64,2129.88,0.00,0.00,False,reject
base_public_calibrated,always_reject,221,11,Texas,Dallas,Texas,Slight Shortage,200,2789.24,549.64,2239.61,0.00,0.00,False,reject
base_public_calibrated,always_reject,222,11,Texas,Dallas,Texas,Slight Shortage,200,2469.13,549.64,1919.50,0.00,0.00,False,reject
base_public_calibrated,always_reject,223,11,Georgia,Atlanta,Georgia,Adequate,38,3396.67,500.71,2895.95,0.00,0.00,False,reject
base_public_calibrated,always_reject,224,11,Texas,Dallas,Texas,Slight Shortage,200,3019.05,549.64,2469.42,0.00,0.00,False,reject
base_public_calibrated,always_reject,225,11,Georgia,Atlanta,Georgia,Adequate,38,3382.93,500.71,2882.21,0.00,0.00,False,reject
base_public_calibrated,always_reject,226,11,Texas,Dallas,Texas,Slight Shortage,200,2397.71,549.64,1848.08,0.00,0.00,False,reject
base_public_calibrated,always_reject,227,11,Texas,Dallas,Texas,Slight Shortage,200,3057.64,549.64,2508.01,0.00,0.00,False,reject
base_public_calibrated,always_reject,228,11,Texas,Dallas,Texas,Slight Shortage,200,2946.11,549.64,2396.47,0.00,0.00,False,reject
base_public_calibrated,always_reject,229,11,Texas,Dallas,Texas,Slight Shortage,200,2590.15,549.64,2040.51,0.00,0.00,False,reject
base_public_calibrated,always_reject,230,11,Texas,Dallas,Texas,Slight Shortage,200,3096.65,549.64,2547.02,0.00,0.00,False,reject
base_public_calibrated,always_reject,231,11,Texas,Dallas,Texas,Slight Shortage,200,2860.16,549.64,2310.53,0.00,0.00,False,reject
base_public_calibrated,always_reject,232,11,Texas,Dallas,Texas,Slight Shortage,200,2832.41,549.64,2282.78,0.00,0.00,False,reject
base_public_calibrated,always_reject,233,12,Texas,Dallas,Texas,Slight Shortage,200,2470.78,549.64,1921.14,0.00,0.00,False,reject
base_public_calibrated,always_reject,234,12,Texas,Dallas,Texas,Slight Shortage,200,2626.62,549.64,2076.98,0.00,0.00,False,reject
base_public_calibrated,always_reject,235,12,Texas,Dallas,Texas,Slight Shortage,200,2218.89,549.64,1669.25,0.00,0.00,False,reject
base_public_calibrated,always_reject,236,12,Texas,Dallas,Texas,Slight Shortage,200,2511.54,549.64,1961.91,0.00,0.00,False,reject
base_public_calibrated,always_reject,237,12,Georgia,Atlanta,Georgia,Adequate,38,3432.64,500.71,2931.92,0.00,0.00,False,reject
base_public_calibrated,always_reject,238,12,Texas,Dallas,Texas,Slight Shortage,200,2495.47,549.64,1945.83,0.00,0.00,False,reject
base_public_calibrated,always_reject,239,12,Texas,Dallas,Texas,Slight Shortage,200,3012.98,549.64,2463.34,0.00,0.00,False,reject
base_public_calibrated,always_reject,240,12,California,Seattle,Washington,Slight Shortage,10,4983.14,2801.61,2181.53,0.00,0.00,False,reject
base_public_calibrated,always_reject,241,12,Texas,Dallas,Texas,Slight Shortage,200,2644.57,549.64,2094.93,0.00,0.00,False,reject
base_public_calibrated,always_reject,242,12,Texas,Dallas,Texas,Slight Shortage,200,2552.25,549.64,2002.62,0.00,0.00,False,reject
base_public_calibrated,always_reject,243,12,Texas,Dallas,Texas,Slight Shortage,200,2450.02,549.64,1900.38,0.00,0.00,False,reject
base_public_calibrated,always_reject,244,12,Texas,Dallas,Texas,Slight Shortage,200,2434.82,549.64,1885.19,0.00,0.00,False,reject
base_public_calibrated,always_reject,245,13,Texas,Dallas,Texas,Slight Shortage,200,2633.31,549.64,2083.68,0.00,0.00,False,reject
base_public_calibrated,always_reject,246,13,Texas,Dallas,Texas,Slight Shortage,200,2936.13,549.64,2386.49,0.00,0.00,False,reject
base_public_calibrated,always_reject,247,13,Texas,Dallas,Texas,Slight Shortage,200,2400.51,549.64,1850.88,0.00,0.00,False,reject
base_public_calibrated,always_reject,248,13,Texas,Dallas,Texas,Slight Shortage,200,2855.77,549.64,2306.14,0.00,0.00,False,reject
base_public_calibrated,always_reject,249,13,Georgia,Atlanta,Georgia,Adequate,38,3703.34,500.71,3202.63,0.00,0.00,False,reject
base_public_calibrated,always_reject,250,13,Texas,Dallas,Texas,Slight Shortage,200,3013.19,549.64,2463.55,0.00,0.00,False,reject
base_public_calibrated,always_reject,251,13,Texas,Dallas,Texas,Slight Shortage,200,2734.12,549.64,2184.48,0.00,0.00,False,reject
base_public_calibrated,always_reject,252,13,Texas,Dallas,Texas,Slight Shortage,200,2482.77,549.64,1933.14,0.00,0.00,False,reject
base_public_calibrated,always_reject,253,13,Georgia,Atlanta,Georgia,Adequate,38,3273.22,500.71,2772.50,0.00,0.00,False,reject
base_public_calibrated,always_reject,254,13,Georgia,Atlanta,Georgia,Adequate,38,3853.80,500.71,3353.09,0.00,0.00,False,reject
base_public_calibrated,always_reject,255,13,Texas,Dallas,Texas,Slight Shortage,200,2793.82,549.64,2244.19,0.00,0.00,False,reject
base_public_calibrated,always_reject,256,13,Texas,Dallas,Texas,Slight Shortage,200,2724.78,549.64,2175.15,0.00,0.00,False,reject
base_public_calibrated,always_reject,257,13,Texas,Dallas,Texas,Slight Shortage,200,2500.10,549.64,1950.47,0.00,0.00,False,reject
base_public_calibrated,always_reject,258,14,Texas,Dallas,Texas,Slight Shortage,200,2250.31,549.64,1700.68,0.00,0.00,False,reject
base_public_calibrated,always_reject,259,14,Texas,Dallas,Texas,Slight Shortage,200,2687.39,549.64,2137.75,0.00,0.00,False,reject
base_public_calibrated,always_reject,260,14,Texas,Dallas,Texas,Slight Shortage,200,2282.31,549.64,1732.67,0.00,0.00,False,reject
base_public_calibrated,always_reject,261,14,Texas,Dallas,Texas,Slight Shortage,200,2874.37,549.64,2324.73,0.00,0.00,False,reject
base_public_calibrated,always_reject,262,14,Colorado,Atlanta,Georgia,Shortage,0,1792.90,4452.91,-2660.01,0.00,0.00,False,reject
base_public_calibrated,always_reject,263,14,Texas,Dallas,Texas,Slight Shortage,200,2653.17,549.64,2103.53,0.00,0.00,False,reject
base_public_calibrated,always_reject,264,14,Texas,Dallas,Texas,Slight Shortage,200,2656.96,549.64,2107.33,0.00,0.00,False,reject
base_public_calibrated,always_reject,265,14,Texas,Dallas,Texas,Slight Shortage,200,2831.87,549.64,2282.24,0.00,0.00,False,reject
base_public_calibrated,always_reject,266,14,Texas,Dallas,Texas,Slight Shortage,200,2434.02,549.64,1884.38,0.00,0.00,False,reject
base_public_calibrated,always_reject,267,14,Texas,Los Angeles,California,Slight Shortage,200,5020.99,4135.14,885.84,0.00,0.00,False,reject
base_public_calibrated,always_reject,268,14,Georgia,Atlanta,Georgia,Adequate,38,3459.44,500.71,2958.73,0.00,0.00,False,reject
base_public_calibrated,always_reject,269,14,Texas,Dallas,Texas,Slight Shortage,200,2933.06,549.64,2383.42,0.00,0.00,False,reject
base_public_calibrated,always_reject,270,14,Texas,Dallas,Texas,Slight Shortage,200,2628.97,549.64,2079.34,0.00,0.00,False,reject
base_public_calibrated,always_reject,271,14,Texas,Dallas,Texas,Slight Shortage,200,2730.48,549.64,2180.85,0.00,0.00,False,reject
base_public_calibrated,always_reject,272,14,Texas,Dallas,Texas,Slight Shortage,200,2901.80,549.64,2352.16,0.00,0.00,False,reject
base_public_calibrated,always_reject,273,14,Texas,Dallas,Texas,Slight Shortage,200,3040.50,549.64,2490.86,0.00,0.00,False,reject
base_public_calibrated,always_reject,274,14,Texas,Dallas,Texas,Slight Shortage,200,2549.13,549.64,1999.49,0.00,0.00,False,reject
base_public_calibrated,always_reject,275,15,Texas,Dallas,Texas,Slight Shortage,200,2732.58,549.64,2182.95,0.00,0.00,False,reject
base_public_calibrated,always_reject,276,15,Texas,Dallas,Texas,Slight Shortage,200,2559.67,549.64,2010.03,0.00,0.00,False,reject
base_public_calibrated,always_reject,277,15,Georgia,Atlanta,Georgia,Adequate,38,3232.40,500.71,2731.68,0.00,0.00,False,reject
base_public_calibrated,always_reject,278,15,Texas,Dallas,Texas,Slight Shortage,200,2563.64,549.64,2014.00,0.00,0.00,False,reject
base_public_calibrated,always_reject,279,15,Texas,Dallas,Texas,Slight Shortage,200,2699.60,549.64,2149.96,0.00,0.00,False,reject
base_public_calibrated,always_reject,280,15,Texas,Dallas,Texas,Slight Shortage,200,2819.98,549.64,2270.34,0.00,0.00,False,reject
base_public_calibrated,always_reject,281,15,Texas,Dallas,Texas,Slight Shortage,200,2737.72,549.64,2188.08,0.00,0.00,False,reject
base_public_calibrated,always_reject,282,15,Texas,Dallas,Texas,Slight Shortage,200,2546.88,549.64,1997.25,0.00,0.00,False,reject
base_public_calibrated,always_reject,283,15,Texas,Dallas,Texas,Slight Shortage,200,2739.78,549.64,2190.14,0.00,0.00,False,reject
base_public_calibrated,always_reject,284,15,Georgia,Atlanta,Georgia,Adequate,38,3437.96,500.71,2937.25,0.00,0.00,False,reject
base_public_calibrated,always_reject,285,15,Texas,Dallas,Texas,Slight Shortage,200,2531.92,549.64,1982.29,0.00,0.00,False,reject
base_public_calibrated,always_reject,286,15,Georgia,Atlanta,Georgia,Adequate,38,3635.63,500.71,3134.92,0.00,0.00,False,reject
base_public_calibrated,always_reject,287,15,Texas,Dallas,Texas,Slight Shortage,200,2614.34,549.64,2064.71,0.00,0.00,False,reject
base_public_calibrated,always_reject,288,15,Texas,Dallas,Texas,Slight Shortage,200,2536.72,549.64,1987.08,0.00,0.00,False,reject
base_public_calibrated,always_reject,289,15,Texas,Dallas,Texas,Slight Shortage,200,2833.60,549.64,2283.96,0.00,0.00,False,reject
base_public_calibrated,always_reject,290,15,Texas,Dallas,Texas,Slight Shortage,200,2597.59,549.64,2047.96,0.00,0.00,False,reject
base_public_calibrated,always_reject,291,15,Georgia,Atlanta,Georgia,Adequate,38,3714.89,500.71,3214.18,0.00,0.00,False,reject
base_public_calibrated,always_reject,292,15,Texas,Dallas,Texas,Slight Shortage,200,2029.70,549.64,1480.06,0.00,0.00,False,reject
base_public_calibrated,always_reject,293,15,Texas,Dallas,Texas,Slight Shortage,200,2490.09,549.64,1940.46,0.00,0.00,False,reject
base_public_calibrated,always_reject,294,15,Texas,Dallas,Texas,Slight Shortage,200,2752.95,549.64,2203.31,0.00,0.00,False,reject
base_public_calibrated,always_reject,295,15,Texas,Dallas,Texas,Slight Shortage,200,3246.43,549.64,2696.79,0.00,0.00,False,reject
base_public_calibrated,always_reject,296,15,Texas,Dallas,Texas,Slight Shortage,200,2561.71,549.64,2012.08,0.00,0.00,False,reject
base_public_calibrated,always_reject,297,16,Texas,Dallas,Texas,Slight Shortage,200,2747.75,549.64,2198.11,0.00,0.00,False,reject
base_public_calibrated,always_reject,298,16,Texas,Dallas,Texas,Slight Shortage,200,2441.46,549.64,1891.82,0.00,0.00,False,reject
base_public_calibrated,always_reject,299,16,Texas,Dallas,Texas,Slight Shortage,200,3078.95,549.64,2529.32,0.00,0.00,False,reject
base_public_calibrated,always_reject,300,16,Texas,Dallas,Texas,Slight Shortage,200,2387.56,549.64,1837.93,0.00,0.00,False,reject
base_public_calibrated,always_reject,301,16,Georgia,Atlanta,Georgia,Adequate,38,3612.19,500.71,3111.48,0.00,0.00,False,reject
base_public_calibrated,always_reject,302,16,Texas,Dallas,Texas,Slight Shortage,200,2760.47,549.64,2210.84,0.00,0.00,False,reject
base_public_calibrated,always_reject,303,16,Texas,Dallas,Texas,Slight Shortage,200,2670.00,549.64,2120.36,0.00,0.00,False,reject
base_public_calibrated,always_reject,304,16,Georgia,Atlanta,Georgia,Adequate,38,3305.69,500.71,2804.98,0.00,0.00,False,reject
base_public_calibrated,always_reject,305,16,Texas,Dallas,Texas,Slight Shortage,200,2867.85,549.64,2318.22,0.00,0.00,False,reject
base_public_calibrated,always_reject,306,16,California,Dallas,Texas,Slight Shortage,10,5482.29,4392.82,1089.47,0.00,0.00,False,reject
base_public_calibrated,always_reject,307,16,Georgia,Miami,Florida,Adequate,38,3415.87,1099.75,2316.12,0.00,0.00,False,reject
base_public_calibrated,always_reject,308,16,Texas,Dallas,Texas,Slight Shortage,200,2619.52,549.64,2069.89,0.00,0.00,False,reject
base_public_calibrated,always_reject,309,16,Texas,Dallas,Texas,Slight Shortage,200,2941.16,549.64,2391.53,0.00,0.00,False,reject
base_public_calibrated,always_reject,310,16,Texas,Dallas,Texas,Slight Shortage,200,2958.58,549.64,2408.94,0.00,0.00,False,reject
base_public_calibrated,always_reject,311,16,Arizona,Los Angeles,California,Slight Surplus,1,1930.74,1505.97,424.77,0.00,0.00,False,reject
base_public_calibrated,always_reject,312,16,Texas,Dallas,Texas,Slight Shortage,200,2634.98,549.64,2085.34,0.00,0.00,False,reject
base_public_calibrated,always_reject,313,16,Texas,Dallas,Texas,Slight Shortage,200,2562.22,549.64,2012.59,0.00,0.00,False,reject
base_public_calibrated,always_reject,314,16,Texas,Dallas,Texas,Slight Shortage,200,2905.57,549.64,2355.93,0.00,0.00,False,reject
base_public_calibrated,always_reject,315,16,Georgia,Atlanta,Georgia,Adequate,38,3287.37,500.71,2786.66,0.00,0.00,False,reject
base_public_calibrated,always_reject,316,16,Texas,Dallas,Texas,Slight Shortage,200,2594.37,549.64,2044.74,0.00,0.00,False,reject
base_public_calibrated,always_reject,317,16,Texas,Dallas,Texas,Slight Shortage,200,2898.54,549.64,2348.90,0.00,0.00,False,reject
base_public_calibrated,always_reject,318,17,Georgia,Atlanta,Georgia,Adequate,38,3565.73,500.71,3065.01,0.00,0.00,False,reject
base_public_calibrated,always_reject,319,17,Georgia,Atlanta,Georgia,Adequate,38,3724.52,500.71,3223.80,0.00,0.00,False,reject
base_public_calibrated,always_reject,320,17,Texas,Dallas,Texas,Slight Shortage,200,2446.50,549.64,1896.86,0.00,0.00,False,reject
base_public_calibrated,always_reject,321,17,Texas,Dallas,Texas,Slight Shortage,200,2728.03,549.64,2178.39,0.00,0.00,False,reject
base_public_calibrated,always_reject,322,17,Texas,Dallas,Texas,Slight Shortage,200,2825.88,549.64,2276.24,0.00,0.00,False,reject
base_public_calibrated,always_reject,323,17,Texas,Dallas,Texas,Slight Shortage,200,2428.20,549.64,1878.56,0.00,0.00,False,reject
base_public_calibrated,always_reject,324,17,Texas,Dallas,Texas,Slight Shortage,200,2710.88,549.64,2161.25,0.00,0.00,False,reject
base_public_calibrated,always_reject,325,17,Georgia,Atlanta,Georgia,Adequate,38,3514.57,500.71,3013.86,0.00,0.00,False,reject
base_public_calibrated,always_reject,326,17,Texas,Dallas,Texas,Slight Shortage,200,2552.45,549.64,2002.82,0.00,0.00,False,reject
base_public_calibrated,always_reject,327,17,Texas,Dallas,Texas,Slight Shortage,200,2835.77,549.64,2286.13,0.00,0.00,False,reject
base_public_calibrated,always_reject,328,17,Texas,Dallas,Texas,Slight Shortage,200,2539.62,549.64,1989.98,0.00,0.00,False,reject
base_public_calibrated,always_reject,329,17,Georgia,Atlanta,Georgia,Adequate,38,2993.78,500.71,2493.07,0.00,0.00,False,reject
base_public_calibrated,always_reject,330,17,Texas,Dallas,Texas,Slight Shortage,200,2847.44,549.64,2297.81,0.00,0.00,False,reject
base_public_calibrated,always_reject,331,17,Texas,Dallas,Texas,Slight Shortage,200,3098.30,549.64,2548.66,0.00,0.00,False,reject
base_public_calibrated,always_reject,332,17,Texas,Dallas,Texas,Slight Shortage,200,2781.70,549.64,2232.07,0.00,0.00,False,reject
base_public_calibrated,always_reject,333,17,Texas,Dallas,Texas,Slight Shortage,200,2353.07,549.64,1803.44,0.00,0.00,False,reject
base_public_calibrated,always_reject,334,17,Texas,Dallas,Texas,Slight Shortage,200,2406.06,549.64,1856.43,0.00,0.00,False,reject
base_public_calibrated,always_reject,335,17,Texas,Dallas,Texas,Slight Shortage,200,2500.25,549.64,1950.61,0.00,0.00,False,reject
base_public_calibrated,always_reject,336,18,Georgia,Atlanta,Georgia,Adequate,38,3662.09,500.71,3161.38,0.00,0.00,False,reject
base_public_calibrated,always_reject,337,18,Texas,Dallas,Texas,Slight Shortage,200,2318.18,549.64,1768.55,0.00,0.00,False,reject
base_public_calibrated,always_reject,338,18,Georgia,Atlanta,Georgia,Adequate,38,3653.35,500.71,3152.64,0.00,0.00,False,reject
base_public_calibrated,always_reject,339,18,Texas,Dallas,Texas,Slight Shortage,200,2678.17,549.64,2128.54,0.00,0.00,False,reject
base_public_calibrated,always_reject,340,18,Texas,Dallas,Texas,Slight Shortage,200,2990.21,549.64,2440.58,0.00,0.00,False,reject
base_public_calibrated,always_reject,341,18,Texas,Dallas,Texas,Slight Shortage,200,2373.00,549.64,1823.36,0.00,0.00,False,reject
base_public_calibrated,always_reject,342,18,Texas,Dallas,Texas,Slight Shortage,200,2788.54,549.64,2238.90,0.00,0.00,False,reject
base_public_calibrated,always_reject,343,18,Texas,Dallas,Texas,Slight Shortage,200,2985.86,549.64,2436.23,0.00,0.00,False,reject
base_public_calibrated,always_reject,344,18,Texas,Dallas,Texas,Slight Shortage,200,2559.22,549.64,2009.59,0.00,0.00,False,reject
base_public_calibrated,always_reject,345,18,Texas,Dallas,Texas,Slight Shortage,200,2786.85,549.64,2237.21,0.00,0.00,False,reject
base_public_calibrated,always_reject,346,18,California,Philadelphia,Pennsylvania,Slight Shortage,10,9254.92,7933.09,1321.82,0.00,0.00,False,reject
base_public_calibrated,always_reject,347,18,Georgia,Atlanta,Georgia,Adequate,38,3323.03,500.71,2822.32,0.00,0.00,False,reject
base_public_calibrated,always_reject,348,18,Texas,Dallas,Texas,Slight Shortage,200,2609.68,549.64,2060.04,0.00,0.00,False,reject
base_public_calibrated,always_reject,349,18,Texas,Dallas,Texas,Slight Shortage,200,2234.45,549.64,1684.81,0.00,0.00,False,reject
