policy,load_id,hour,origin,destination_city,destination_state,price,direct_cost,margin,score,branch_a,branch_b,wants_accept,outcome,latency_ms
myopic_margin,220,15,Texas,Dallas,Texas,2469.13,575.92,1893.21,1893.21,1893.21,0.00,True,accept,0.000167
myopic_margin,221,15,Georgia,Atlanta,Georgia,3396.67,522.71,2873.96,2873.96,2873.96,0.00,True,no_truck,0.000167
myopic_margin,222,15,Texas,Dallas,Texas,3019.05,575.92,2443.13,2443.13,2443.13,0.00,True,accept,0.000208
myopic_margin,223,15,Georgia,Atlanta,Georgia,3382.93,522.71,2860.22,2860.22,2860.22,0.00,True,no_truck,0.000166
myopic_margin,224,15,Texas,Dallas,Texas,2397.71,575.92,1821.79,1821.79,1821.79,0.00,True,accept,0.000208
myopic_margin,225,15,Texas,Dallas,Texas,3057.64,575.92,2481.72,2481.72,2481.72,0.00,True,accept,0.000208
myopic_margin,226,15,Texas,Dallas,Texas,2946.11,575.92,2370.19,2370.19,2370.19,0.00,True,no_truck,0.000166
myopic_margin,227,16,Texas,Dallas,Texas,2547.70,575.92,1971.79,1971.79,1971.79,0.00,True,accept,0.000167
myopic_margin,228,16,Texas,Dallas,Texas,2646.25,575.92,2070.33,2070.33,2070.33,0.00,True,accept,0.000167
myopic_margin,229,16,Texas,Dallas,Texas,2471.41,575.92,1895.49,1895.49,1895.49,0.00,True,accept,0.000166
myopic_margin,230,16,Texas,Dallas,Texas,3039.77,575.92,2463.85,2463.85,2463.85,0.00,True,accept,0.000125
myopic_margin,231,16,Texas,Dallas,Texas,2470.78,575.92,1894.86,1894.86,1894.86,0.00,True,accept,0.000167
myopic_margin,232,16,Texas,Dallas,Texas,2626.62,575.92,2050.70,2050.70,2050.70,0.00,True,accept,0.000208
myopic_margin,233,16,Texas,Dallas,Texas,2218.89,575.92,1642.97,1642.97,1642.97,0.00,True,accept,0.000250
myopic_margin,234,16,Texas,Dallas,Texas,2511.54,575.92,1935.62,1935.62,1935.62,0.00,True,accept,0.000208
myopic_margin,235,16,Georgia,Atlanta,Georgia,3432.64,522.71,2909.93,2909.93,2909.93,0.00,True,accept,0.000208
myopic_margin,236,16,Texas,Dallas,Texas,2495.47,575.92,1919.55,1919.55,1919.55,0.00,True,accept,0.000208
myopic_margin,237,16,Texas,Dallas,Texas,3012.98,575.92,2437.06,2437.06,2437.06,0.00,True,no_truck,0.000125
myopic_margin,238,16,California,Seattle,Washington,4983.14,3025.44,1957.70,1957.70,1957.70,0.00,True,no_truck,0.000208
myopic_margin,239,16,Texas,Dallas,Texas,2644.57,575.92,2068.65,2068.65,2068.65,0.00,True,no_truck,0.000209
myopic_margin,240,17,Texas,Dallas,Texas,2412.28,575.92,1836.36,1836.36,1836.36,0.00,True,accept,0.000208
myopic_margin,241,17,Texas,Dallas,Texas,2391.78,575.92,1815.86,1815.86,1815.86,0.00,True,no_truck,0.000167
myopic_margin,242,17,Texas,Dallas,Texas,2280.87,575.92,1704.95,1704.95,1704.95,0.00,True,no_truck,0.000208
myopic_margin,243,17,Texas,Dallas,Texas,2633.31,575.92,2057.39,2057.39,2057.39,0.00,True,no_truck,0.000167
myopic_margin,244,17,Texas,Dallas,Texas,2936.13,575.92,2360.21,2360.21,2360.21,0.00,True,no_truck,0.000167
myopic_margin,245,17,Texas,Dallas,Texas,2400.51,575.92,1824.59,1824.59,1824.59,0.00,True,no_truck,0.000167
myopic_margin,246,17,Texas,Dallas,Texas,2855.77,575.92,2279.85,2279.85,2279.85,0.00,True,no_truck,0.000167
myopic_margin,247,17,Georgia,Atlanta,Georgia,3703.34,522.71,3180.64,3180.64,3180.64,0.00,True,accept,0.000208
myopic_margin,248,17,Texas,Dallas,Texas,3013.19,575.92,2437.27,2437.27,2437.27,0.00,True,no_truck,0.000209
myopic_margin,249,17,Texas,Dallas,Texas,2734.12,575.92,2158.20,2158.20,2158.20,0.00,True,no_truck,0.000167
myopic_margin,250,17,Texas,Dallas,Texas,2482.77,575.92,1906.85,1906.85,1906.85,0.00,True,no_truck,0.000167
myopic_margin,251,17,Georgia,Atlanta,Georgia,3273.22,522.71,2750.51,2750.51,2750.51,0.00,True,accept,0.000208
myopic_margin,252,17,Georgia,Atlanta,Georgia,3853.80,522.71,3331.10,3331.10,3331.10,0.00,True,accept,0.000250
myopic_margin,253,18,Texas,Dallas,Texas,2322.94,575.92,1747.02,1747.02,1747.02,0.00,True,accept,0.000125
myopic_margin,254,18,Texas,Atlanta,Georgia,6497.57,2925.57,3572.00,3572.00,3572.00,0.00,True,accept,0.000208
myopic_margin,255,18,Texas,Dallas,Texas,2520.56,575.92,1944.64,1944.64,1944.64,0.00,True,accept,0.000167
myopic_margin,256,18,Texas,Dallas,Texas,2250.31,575.92,1674.39,1674.39,1674.39,0.00,True,accept,0.000167
myopic_margin,257,18,Texas,Dallas,Texas,2687.39,575.92,2111.47,2111.47,2111.47,0.00,True,accept,0.000334
myopic_margin,258,18,Texas,Dallas,Texas,2282.31,575.92,1706.39,1706.39,1706.39,0.00,True,accept,0.000250
myopic_margin,259,18,Texas,Dallas,Texas,2874.37,575.92,2298.45,2298.45,2298.45,0.00,True,accept,0.000208
myopic_margin,260,18,Colorado,Atlanta,Georgia,1792.90,4821.58,-3028.69,-3028.69,-3028.69,0.00,False,reject,0.000250
myopic_margin,261,18,Texas,Dallas,Texas,2653.17,575.92,2077.25,2077.25,2077.25,0.00,True,accept,0.000167
myopic_margin,262,18,Texas,Dallas,Texas,2656.96,575.92,2081.04,2081.04,2081.04,0.00,True,accept,0.000167
myopic_margin,263,18,Texas,Dallas,Texas,2831.87,575.92,2255.95,2255.95,2255.95,0.00,True,accept,0.000208
myopic_margin,264,18,Texas,Dallas,Texas,2434.02,575.92,1858.10,1858.10,1858.10,0.00,True,accept,0.000125
myopic_margin,265,18,Texas,Los Angeles,California,5020.99,4475.94,545.04,545.04,545.04,0.00,True,accept,0.000167
myopic_margin,266,18,Georgia,Atlanta,Georgia,3459.44,522.71,2936.73,2936.73,2936.73,0.00,True,accept,0.000167
myopic_margin,267,18,Texas,Dallas,Texas,2933.06,575.92,2357.14,2357.14,2357.14,0.00,True,no_truck,0.000208
myopic_margin,268,18,Texas,Dallas,Texas,2628.97,575.92,2053.05,2053.05,2053.05,0.00,True,no_truck,0.000167
myopic_margin,269,19,Texas,Dallas,Texas,2796.17,575.92,2220.25,2220.25,2220.25,0.00,True,accept,0.000209
myopic_margin,270,19,Texas,Dallas,Texas,2054.64,575.92,1478.72,1478.72,1478.72,0.00,True,accept,0.000167
myopic_margin,271,19,Texas,Dallas,Texas,2830.29,575.92,2254.37,2254.37,2254.37,0.00,True,accept,0.000167
myopic_margin,272,19,Texas,Dallas,Texas,2931.00,575.92,2355.08,2355.08,2355.08,0.00,True,accept,0.000167
myopic_margin,273,19,Texas,Dallas,Texas,2732.58,575.92,2156.66,2156.66,2156.66,0.00,True,accept,0.000167
myopic_margin,274,19,Texas,Dallas,Texas,2559.67,575.92,1983.75,1983.75,1983.75,0.00,True,accept,0.000167
myopic_margin,275,19,Georgia,Atlanta,Georgia,3232.40,522.71,2709.69,2709.69,2709.69,0.00,True,accept,0.000208
myopic_margin,276,19,Texas,Dallas,Texas,2563.64,575.92,1987.72,1987.72,1987.72,0.00,True,accept,0.000125
myopic_margin,277,19,Texas,Dallas,Texas,2699.60,575.92,2123.68,2123.68,2123.68,0.00,True,accept,0.000125
myopic_margin,278,19,Texas,Dallas,Texas,2819.98,575.92,2244.06,2244.06,2244.06,0.00,True,accept,0.000208
myopic_margin,279,19,Texas,Dallas,Texas,2737.72,575.92,2161.80,2161.80,2161.80,0.00,True,accept,0.000125
myopic_margin,280,19,Texas,Dallas,Texas,2546.88,575.92,1970.96,1970.96,1970.96,0.00,True,no_truck,0.000167
myopic_margin,281,19,Texas,Dallas,Texas,2739.78,575.92,2163.86,2163.86,2163.86,0.00,True,no_truck,0.000167
myopic_margin,282,19,Georgia,Atlanta,Georgia,3437.96,522.71,2915.26,2915.26,2915.26,0.00,True,accept,0.000166
myopic_margin,283,20,Texas,Dallas,Texas,2865.06,575.92,2289.14,2289.14,2289.14,0.00,True,accept,0.000125
myopic_margin,284,20,Georgia,Atlanta,Georgia,4248.92,522.71,3726.22,3726.22,3726.22,0.00,True,no_truck,0.000167
myopic_margin,285,20,Texas,Dallas,Texas,2479.05,575.92,1903.13,1903.13,1903.13,0.00,True,accept,0.000167
myopic_margin,286,20,Texas,Dallas,Texas,2500.80,575.92,1924.88,1924.88,1924.88,0.00,True,accept,0.000125
myopic_margin,287,20,Texas,Dallas,Texas,2636.46,575.92,2060.54,2060.54,2060.54,0.00,True,accept,0.000208
myopic_margin,288,20,Texas,Dallas,Texas,2835.48,575.92,2259.56,2259.56,2259.56,0.00,True,accept,0.000166
myopic_margin,289,20,Georgia,Atlanta,Georgia,3809.47,522.71,3286.76,3286.76,3286.76,0.00,True,no_truck,0.000208
myopic_margin,290,20,Texas,Dallas,Texas,2458.14,575.92,1882.22,1882.22,1882.22,0.00,True,accept,0.000167
myopic_margin,291,20,Texas,Dallas,Texas,2713.44,575.92,2137.52,2137.52,2137.52,0.00,True,accept,0.000250
myopic_margin,292,20,Texas,Dallas,Texas,2488.80,575.92,1912.88,1912.88,1912.88,0.00,True,accept,0.000167
myopic_margin,293,20,Texas,Dallas,Texas,2646.61,575.92,2070.69,2070.69,2070.69,0.00,True,accept,0.000166
myopic_margin,294,20,Texas,Dallas,Texas,2440.86,575.92,1864.94,1864.94,1864.94,0.00,True,accept,0.000208
myopic_margin,295,20,Texas,Dallas,Texas,2747.75,575.92,2171.83,2171.83,2171.83,0.00,True,no_truck,0.000167
myopic_margin,296,21,Texas,Dallas,Texas,2125.73,575.92,1549.82,1549.82,1549.82,0.00,True,accept,0.000208
myopic_margin,297,21,Texas,Dallas,Texas,2505.35,575.92,1929.43,1929.43,1929.43,0.00,True,accept,0.000208
myopic_margin,298,21,Texas,Dallas,Texas,2763.49,575.92,2187.57,2187.57,2187.57,0.00,True,accept,0.000250
myopic_margin,299,21,Georgia,Atlanta,Georgia,3575.75,522.71,3053.04,3053.04,3053.04,0.00,True,accept,0.000208
myopic_margin,300,21,Texas,Dallas,Texas,2962.05,575.92,2386.13,2386.13,2386.13,0.00,True,accept,0.000166
myopic_margin,301,21,Georgia,Atlanta,Georgia,3153.87,522.71,2631.16,2631.16,2631.16,0.00,True,no_truck,0.000208
myopic_margin,302,21,Georgia,Atlanta,Georgia,3324.13,522.71,2801.43,2801.43,2801.43,0.00,True,no_truck,0.000208
myopic_margin,303,21,Texas,Dallas,Texas,2622.93,575.92,2047.01,2047.01,2047.01,0.00,True,accept,0.000125
myopic_margin,304,21,California,Dallas,Texas,5095.42,4756.23,339.19,339.19,339.19,0.00,True,no_truck,0.000167
myopic_margin,305,21,Texas,Dallas,Texas,2910.71,575.92,2334.79,2334.79,2334.79,0.00,True,accept,0.000167
myopic_margin,306,21,Texas,Dallas,Texas,2726.00,575.92,2150.08,2150.08,2150.08,0.00,True,accept,0.000208
myopic_margin,307,21,Texas,Dallas,Texas,2549.15,575.92,1973.23,1973.23,1973.23,0.00,True,accept,0.000209
myopic_margin,308,22,Texas,Dallas,Texas,2618.11,575.92,2042.19,2042.19,2042.19,0.00,True,accept,0.000167
myopic_margin,309,22,California,New York,New York,9653.05,8993.73,659.32,659.32,659.32,0.00,True,no_truck,0.000166
myopic_margin,310,22,Texas,Dallas,Texas,2436.28,575.92,1860.36,1860.36,1860.36,0.00,True,accept,0.000208
myopic_margin,311,22,Texas,Dallas,Texas,2551.52,575.92,1975.60,1975.60,1975.60,0.00,True,accept,0.000166
myopic_margin,312,22,Texas,Dallas,Texas,2675.07,575.92,2099.15,2099.15,2099.15,0.00,True,accept,0.000167
myopic_margin,313,22,Texas,Dallas,Texas,2479.87,575.92,1903.95,1903.95,1903.95,0.00,True,accept,0.000208
myopic_margin,314,22,Washington,Philadelphia,Pennsylvania,9581.40,8656.35,925.05,925.05,925.05,0.00,True,accept,0.000167
myopic_margin,315,22,Texas,Dallas,Texas,2784.29,575.92,2208.37,2208.37,2208.37,0.00,True,accept,0.000125
myopic_margin,316,22,Texas,Dallas,Texas,2707.76,575.92,2131.84,2131.84,2131.84,0.00,True,accept,0.000167
myopic_margin,317,22,Georgia,Atlanta,Georgia,3417.94,522.71,2895.24,2895.24,2895.24,0.00,True,accept,0.000167
myopic_margin,318,22,Texas,Dallas,Texas,2394.46,575.92,1818.54,1818.54,1818.54,0.00,True,accept,0.000167
myopic_margin,319,22,Texas,Dallas,Texas,2598.25,575.92,2022.33,2022.33,2022.33,0.00,True,accept,0.000208
myopic_margin,320,22,Texas,Dallas,Texas,3112.95,575.92,2537.03,2537.03,2537.03,0.00,True,accept,0.000166
myopic_margin,321,22,Texas,Dallas,Texas,2607.67,575.92,2031.75,2031.75,2031.75,0.00,True,no_truck,0.000167
myopic_margin,322,23,Colorado,Chicago,Illinois,3677.54,3390.55,286.99,286.99,286.99,0.00,True,no_truck,0.000167
myopic_margin,323,23,Texas,Dallas,Texas,2852.18,575.92,2276.26,2276.26,2276.26,0.00,True,accept,0.000209
myopic_margin,324,23,Texas,Dallas,Texas,2495.15,575.92,1919.24,1919.24,1919.24,0.00,True,no_truck,0.000208
myopic_margin,325,23,Texas,Dallas,Texas,2381.43,575.92,1805.51,1805.51,1805.51,0.00,True,no_truck,0.000167
myopic_margin,326,23,Texas,Dallas,Texas,2829.00,575.92,2253.08,2253.08,2253.08,0.00,True,no_truck,0.000167
myopic_margin,327,23,Georgia,Atlanta,Georgia,3579.52,522.71,3056.82,3056.82,3056.82,0.00,True,accept,0.000166
myopic_margin,328,23,Texas,Dallas,Texas,2835.82,575.92,2259.90,2259.90,2259.90,0.00,True,no_truck,0.000167
myopic_margin,329,23,Texas,Dallas,Texas,2556.33,575.92,1980.41,1980.41,1980.41,0.00,True,no_truck,0.000167
myopic_margin,330,23,Texas,Dallas,Texas,2725.69,575.92,2149.77,2149.77,2149.77,0.00,True,no_truck,0.000208
myopic_margin,331,23,Texas,Dallas,Texas,2444.79,575.92,1868.87,1868.87,1868.87,0.00,True,no_truck,0.000167
myopic_margin,332,23,Texas,Dallas,Texas,2648.74,575.92,2072.82,2072.82,2072.82,0.00,True,no_truck,0.000125
myopic_margin,333,23,Georgia,Atlanta,Georgia,3760.38,522.71,3237.67,3237.67,3237.67,0.00,True,accept,0.000166
myopic_margin,334,23,Georgia,Atlanta,Georgia,3223.17,522.71,2700.46,2700.46,2700.46,0.00,True,accept,0.000166
myopic_margin,335,23,Texas,Dallas,Texas,2487.85,575.92,1911.93,1911.93,1911.93,0.00,True,no_truck,0.000166
myopic_margin,336,23,Georgia,Atlanta,Georgia,3295.56,522.71,2772.85,2772.85,2772.85,0.00,True,no_truck,0.000167
myopic_margin,337,24,Texas,Dallas,Texas,2317.79,575.92,1741.87,1741.87,1741.87,0.00,True,accept,0.000208
myopic_margin,338,24,Texas,Dallas,Texas,2682.44,575.92,2106.52,2106.52,2106.52,0.00,True,accept,0.000167
myopic_margin,339,24,Texas,Dallas,Texas,2514.37,575.92,1938.45,1938.45,1938.45,0.00,True,accept,0.000167
myopic_margin,340,24,Texas,Dallas,Texas,2765.89,575.92,2189.97,2189.97,2189.97,0.00,True,accept,0.000250
myopic_margin,341,24,Texas,Dallas,Texas,2226.38,575.92,1650.46,1650.46,1650.46,0.00,True,accept,0.000167
myopic_margin,342,24,California,Philadelphia,Pennsylvania,10438.96,8607.05,1831.91,1831.91,1831.91,0.00,True,no_truck,0.000167
myopic_margin,343,24,Georgia,Atlanta,Georgia,3603.52,522.71,3080.82,3080.82,3080.82,0.00,True,accept,0.000208
myopic_margin,344,24,Texas,Dallas,Texas,2648.94,575.92,2073.02,2073.02,2073.02,0.00,True,accept,0.000166
myopic_margin,345,24,Georgia,Atlanta,Georgia,3790.23,522.71,3267.52,3267.52,3267.52,0.00,True,accept,0.000208
myopic_margin,346,24,Texas,Dallas,Texas,2567.80,575.92,1991.88,1991.88,1991.88,0.00,True,accept,0.000125
myopic_margin,347,24,Texas,Dallas,Texas,2810.16,575.92,2234.24,2234.24,2234.24,0.00,True,accept,0.000167
myopic_margin,348,24,Texas,Dallas,Texas,2954.68,575.92,2378.76,2378.76,2378.76,0.00,True,accept,0.000167
myopic_margin,349,24,Texas,Dallas,Texas,2724.33,575.92,2148.41,2148.41,2148.41,0.00,True,accept,0.000167
myopic_margin,350,25,California,Philadelphia,Pennsylvania,8064.48,8607.05,-542.57,-542.57,-542.57,0.00,False,reject,0.000208
myopic_margin,351,25,Georgia,Atlanta,Georgia,3649.45,522.71,3126.74,3126.74,3126.74,0.00,True,no_truck,0.000167
myopic_margin,352,25,Texas,Dallas,Texas,2737.41,575.92,2161.49,2161.49,2161.49,0.00,True,accept,0.000250
myopic_margin,353,25,Georgia,Miami,Florida,3168.36,1174.29,1994.07,1994.07,1994.07,0.00,True,no_truck,0.000209
myopic_margin,354,25,Texas,Dallas,Texas,2952.93,575.92,2377.01,2377.01,2377.01,0.00,True,accept,0.000208
myopic_margin,355,25,California,Dallas,Texas,5455.83,4756.23,699.60,699.60,699.60,0.00,True,no_truck,0.000167
myopic_margin,356,25,Texas,Dallas,Texas,2781.21,575.92,2205.29,2205.29,2205.29,0.00,True,accept,0.000167
myopic_margin,357,25,Texas,Dallas,Texas,2808.11,575.92,2232.19,2232.19,2232.19,0.00,True,accept,0.000125
myopic_margin,358,25,Texas,Dallas,Texas,2944.79,575.92,2368.87,2368.87,2368.87,0.00,True,accept,0.000167
myopic_margin,359,25,Texas,Dallas,Texas,2903.56,575.92,2327.64,2327.64,2327.64,0.00,True,accept,0.000166
myopic_margin,360,25,Texas,Dallas,Texas,2855.30,575.92,2279.38,2279.38,2279.38,0.00,True,accept,0.000166
myopic_margin,361,25,Texas,Dallas,Texas,2757.57,575.92,2181.65,2181.65,2181.65,0.00,True,accept,0.000125
myopic_margin,362,26,Texas,Dallas,Texas,2776.63,575.92,2200.71,2200.71,2200.71,0.00,True,accept,0.000167
myopic_margin,363,26,Texas,Dallas,Texas,2161.07,575.92,1585.15,1585.15,1585.15,0.00,True,accept,0.000167
myopic_margin,364,26,Texas,Dallas,Texas,2863.56,575.92,2287.64,2287.64,2287.64,0.00,True,accept,0.000167
myopic_margin,365,26,California,Philadelphia,Pennsylvania,11149.17,8607.05,2542.12,2542.12,2542.12,0.00,True,no_truck,0.000208
myopic_margin,366,26,Georgia,Atlanta,Georgia,3923.84,522.71,3401.14,3401.14,3401.14,0.00,True,accept,0.000167
myopic_margin,367,26,Georgia,Atlanta,Georgia,3730.84,522.71,3208.13,3208.13,3208.13,0.00,True,no_truck,0.000167
myopic_margin,368,26,Georgia,Atlanta,Georgia,3534.57,522.71,3011.87,3011.87,3011.87,0.00,True,no_truck,0.000166
myopic_margin,369,26,Georgia,Atlanta,Georgia,3380.44,522.71,2857.74,2857.74,2857.74,0.00,True,no_truck,0.000208
myopic_margin,370,26,Texas,Dallas,Texas,2933.11,575.92,2357.19,2357.19,2357.19,0.00,True,accept,0.000208
myopic_margin,371,26,California,Seattle,Washington,3791.12,3025.44,765.68,765.68,765.68,0.00,True,no_truck,0.000167
myopic_margin,372,26,Georgia,Miami,Florida,3084.40,1174.29,1910.11,1910.11,1910.11,0.00,True,no_truck,0.000166
myopic_margin,373,26,Texas,Dallas,Texas,2568.19,575.92,1992.27,1992.27,1992.27,0.00,True,accept,0.000167
myopic_margin,374,26,Texas,Dallas,Texas,2468.61,575.92,1892.69,1892.69,1892.69,0.00,True,accept,0.000167
myopic_margin,375,26,Georgia,Atlanta,Georgia,3660.18,522.71,3137.47,3137.47,3137.47,0.00,True,no_truck,0.000166
myopic_margin,376,26,Texas,Dallas,Texas,2870.88,575.92,2294.96,2294.96,2294.96,0.00,True,accept,0.000208
myopic_margin,377,26,California,Seattle,Washington,4478.89,3025.44,1453.45,1453.45,1453.45,0.00,True,no_truck,0.000333
myopic_margin,378,26,Texas,Dallas,Texas,2716.08,575.92,2140.16,2140.16,2140.16,0.00,True,accept,0.000166
myopic_margin,379,27,Texas,Dallas,Texas,2503.00,575.92,1927.08,1927.08,1927.08,0.00,True,accept,0.000167
myopic_margin,380,27,Texas,Dallas,Texas,3079.76,575.92,2503.84,2503.84,2503.84,0.00,True,accept,0.000167
myopic_margin,381,27,Texas,Dallas,Texas,2451.33,575.92,1875.41,1875.41,1875.41,0.00,True,accept,0.000167
myopic_margin,382,27,Texas,Dallas,Texas,2879.88,575.92,2303.96,2303.96,2303.96,0.00,True,accept,0.000167
myopic_margin,383,27,Texas,Dallas,Texas,2464.98,575.92,1889.06,1889.06,1889.06,0.00,True,accept,0.000167
myopic_margin,384,27,Texas,Dallas,Texas,2147.61,575.92,1571.69,1571.69,1571.69,0.00,True,accept,0.000167
myopic_margin,385,27,Texas,Dallas,Texas,2860.11,575.92,2284.19,2284.19,2284.19,0.00,True,accept,0.000166
myopic_margin,386,27,Georgia,Atlanta,Georgia,3198.72,522.71,2676.02,2676.02,2676.02,0.00,True,accept,0.000167
myopic_margin,387,27,Texas,Dallas,Texas,2769.67,575.92,2193.75,2193.75,2193.75,0.00,True,accept,0.000125
myopic_margin,388,27,Texas,Dallas,Texas,2778.60,575.92,2202.68,2202.68,2202.68,0.00,True,accept,0.000166
myopic_margin,389,27,Texas,Dallas,Texas,2579.29,575.92,2003.37,2003.37,2003.37,0.00,True,accept,0.000209
myopic_margin,390,27,Texas,Dallas,Texas,2515.85,575.92,1939.93,1939.93,1939.93,0.00,True,accept,0.000167
myopic_margin,391,28,Texas,Dallas,Texas,2584.53,575.92,2008.61,2008.61,2008.61,0.00,True,accept,0.000167
myopic_margin,392,28,Texas,Dallas,Texas,2684.59,575.92,2108.67,2108.67,2108.67,0.00,True,accept,0.000125
myopic_margin,393,28,Texas,Dallas,Texas,2592.43,575.92,2016.51,2016.51,2016.51,0.00,True,accept,0.000167
myopic_margin,394,28,Texas,Dallas,Texas,2790.76,575.92,2214.84,2214.84,2214.84,0.00,True,accept,0.000208
myopic_margin,395,28,Texas,Dallas,Texas,2391.43,575.92,1815.51,1815.51,1815.51,0.00,True,accept,0.000250
myopic_margin,396,28,Texas,Dallas,Texas,2811.26,575.92,2235.34,2235.34,2235.34,0.00,True,accept,0.000209
myopic_margin,397,28,Texas,Dallas,Texas,2351.19,575.92,1775.27,1775.27,1775.27,0.00,True,accept,0.000166
myopic_margin,398,28,Texas,Dallas,Texas,2485.15,575.92,1909.23,1909.23,1909.23,0.00,True,accept,0.000125
myopic_margin,399,28,Texas,Dallas,Texas,2553.38,575.92,1977.46,1977.46,1977.46,0.00,True,accept,0.000167
myopic_margin,400,28,Texas,Dallas,Texas,2708.81,575.92,2132.89,2132.89,2132.89,0.00,True,accept,0.000250
myopic_margin,401,28,Texas,Dallas,Texas,2600.32,575.92,2024.40,2024.40,2024.40,0.00,True,accept,0.000209
myopic_margin,402,28,Texas,Dallas,Texas,2964.67,575.92,2388.75,2388.75,2388.75,0.00,True,no_truck,0.000167
myopic_margin,403,28,California,New York,New York,8934.50,8993.73,-59.23,-59.23,-59.23,0.00,False,reject,0.000250
myopic_margin,404,28,Georgia,Atlanta,Georgia,3664.89,522.71,3142.19,3142.19,3142.19,0.00,True,accept,0.000208
myopic_margin,405,28,Georgia,Atlanta,Georgia,3218.14,522.71,2695.44,2695.44,2695.44,0.00,True,accept,0.000167
myopic_margin,406,28,Georgia,Atlanta,Georgia,3706.41,522.71,3183.70,3183.70,3183.70,0.00,True,accept,0.000167
myopic_margin,407,28,Texas,Dallas,Texas,2519.26,575.92,1943.34,1943.34,1943.34,0.00,True,no_truck,0.000166
myopic_margin,408,28,Georgia,Atlanta,Georgia,3686.26,522.71,3163.55,3163.55,3163.55,0.00,True,no_truck,0.000167
myopic_margin,409,29,Texas,Dallas,Texas,2932.71,575.92,2356.79,2356.79,2356.79,0.00,True,accept,0.000166
myopic_margin,410,29,Texas,Dallas,Texas,3002.08,575.92,2426.16,2426.16,2426.16,0.00,True,no_truck,0.000209
myopic_margin,411,29,Texas,Dallas,Texas,2473.10,575.92,1897.18,1897.18,1897.18,0.00,True,no_truck,0.000250
myopic_margin,412,29,Texas,Dallas,Texas,2833.31,575.92,2257.39,2257.39,2257.39,0.00,True,no_truck,0.000166
myopic_margin,413,29,Texas,Dallas,Texas,2908.60,575.92,2332.68,2332.68,2332.68,0.00,True,no_truck,0.000125
myopic_margin,414,29,Texas,Dallas,Texas,2879.87,575.92,2303.95,2303.95,2303.95,0.00,True,no_truck,0.000166
myopic_margin,415,29,Texas,Dallas,Texas,2457.63,575.92,1881.71,1881.71,1881.71,0.00,True,no_truck,0.000167
myopic_margin,416,29,Texas,Dallas,Texas,3210.42,575.92,2634.50,2634.50,2634.50,0.00,True,no_truck,0.000166
myopic_margin,417,29,Georgia,Miami,Florida,3824.86,1174.29,2650.57,2650.57,2650.57,0.00,True,accept,0.000125
myopic_margin,418,29,Georgia,Atlanta,Georgia,2914.12,522.71,2391.41,2391.41,2391.41,0.00,True,accept,0.000125
myopic_margin,419,29,Texas,Dallas,Texas,2905.24,575.92,2329.32,2329.32,2329.32,0.00,True,no_truck,0.000166
myopic_margin,420,29,Texas,Dallas,Texas,2830.10,575.92,2254.18,2254.18,2254.18,0.00,True,no_truck,0.000208
myopic_margin,421,29,Texas,Dallas,Texas,2913.32,575.92,2337.40,2337.40,2337.40,0.00,True,no_truck,0.000209
